engine,player_name,player_id,game_date,season,dataset_split,team,opponent,p_k,bf_mean,bf_std,beta_concentration,proj_k,actual_bf,actual_k,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,implied_prob_over,implied_prob_under,actual_odds,bet_win,odds_flag,statcast_available,seg_A,seg_D,seg_E,n_books
BetaBinomial,Shota Imanaga,684007.0,2024-08-12,2024,VALIDATION,CHC,CLE,0.2387,26.1,4.98,15.6,6.24,22,3.0,5.5,OVER,0.0562,5%+,0.5256,0.4744,0.4694,0.5306,104.0,0.0,False,True,False,False,False,7
BetaBinomial,Miles Mikolas,571945.0,2023-10-01,2023,TRAIN,STL,CIN,0.1553,26.9,3.99,23.1,4.17,27,10.0,4.5,UNDER,0.0444,2-5%,0.3952,0.6048,0.4396,0.5604,-350.0,0.0,False,False,False,True,False,9
BetaBinomial,Hunter Greene,668881.0,2023-10-01,2023,TRAIN,CIN,STL,0.2908,23.7,6.63,10.3,6.89,26,6.0,6.5,OVER,0.0506,5%+,0.4762,0.5238,0.4256,0.5744,-295.0,0.0,False,False,False,False,False,9
BetaBinomial,Julio Teheran,527054.0,2023-06-27,2023,TRAIN,MIL,NYM,0.1746,22.7,2.83,15.4,3.97,25,,3.5,UNDER,0.0238,2-5%,0.5128,0.4872,0.5366,0.4634,-210.0,,False,True,False,False,False,11
BetaBinomial,David Peterson,656849.0,2023-06-27,2023,TRAIN,NYM,MIL,0.2568,23.0,4.23,121.7,5.9,24,,5.5,UNDER,0.4592,5%+,0.5322,0.4678,0.9914,0.0086,-205.0,,True,True,True,False,False,11
BetaBinomial,Zack Wheeler,554430.0,2025-06-20,2025,OOS,PHI,NYM,0.2976,23.2,2.37,22.9,6.91,21,8.0,6.5,UNDER,0.017,0-2%,0.5306,0.4694,0.5476,0.4524,110.0,0.0,False,True,False,False,False,7
BetaBinomial,Chase Dollander,801403.0,2025-07-01,2025,OOS,COL,HOU,0.1237,24.0,5.92,8.7,2.97,16,1.0,3.5,UNDER,0.1483,5%+,0.3228,0.6772,0.4711,0.5289,-345.0,1.0,False,True,False,False,False,6
BetaBinomial,Bryce Miller,682243.0,2024-04-12,2024,VALIDATION,SEA,CHC,0.2633,21.0,4.2,50.0,5.53,25,4.0,5.5,UNDER,0.0426,2-5%,0.4574,0.5426,0.5,0.5,-250.0,1.0,False,False,False,False,False,10
BetaBinomial,Jordan Wicks,696136.0,2024-04-12,2024,VALIDATION,CHC,SEA,0.3369,17.6,4.2,50.0,5.92,22,6.0,5.5,OVER,0.1191,5%+,0.5334,0.4666,0.4143,0.5857,-156.0,1.0,False,False,False,True,False,9
BetaBinomial,Miles Mikolas,571945.0,2025-09-02,2025,OOS,STL,OAK,0.1299,21.6,6.56,10.7,2.8,23,,3.5,UNDER,0.1896,5%+,0.3094,0.6906,0.499,0.501,-275.0,,False,True,False,False,False,8
BetaBinomial,Luis Severino,622663.0,2025-09-02,2025,OOS,ATH,STL,0.2185,26.1,5.72,18.9,5.7,16,,3.5,OVER,0.2556,5%+,0.7088,0.2912,0.4532,0.5468,-245.0,,False,True,False,False,False,8
BetaBinomial,Robbie Ray,592662.0,2025-05-31,2025,OOS,SF,MIA,0.2682,25.4,4.57,23.0,6.81,25,9.0,6.5,UNDER,0.0412,2-5%,0.4894,0.5106,0.5306,0.4694,-435.0,0.0,False,True,False,False,False,6
BetaBinomial,Edward Cabrera,665795.0,2025-05-31,2025,OOS,MIA,SFG,0.2658,22.6,2.32,10.6,6.0,24,5.0,5.5,UNDER,0.0101,0-2%,0.5056,0.4944,0.5157,0.4843,-670.0,1.0,False,True,False,False,False,6
BetaBinomial,Aaron Nola,605400.0,2023-05-09,2023,TRAIN,PHI,TOR,0.1771,28.2,6.33,76.9,4.99,24,,5.5,UNDER,0.1082,5%+,0.3822,0.6178,0.4904,0.5096,-125.0,,False,True,False,False,False,10
BetaBinomial,Alek Manoah,666201.0,2023-05-09,2023,TRAIN,TOR,PHI,0.1963,27.7,7.54,44.3,5.43,20,,5.5,UNDER,0.0141,0-2%,0.4274,0.5726,0.4415,0.5585,-145.0,,False,True,False,True,False,10
BetaBinomial,Cole Irvin,608344.0,2024-04-15,2024,VALIDATION,BAL,MIN,0.1524,21.0,4.2,50.0,3.2,19,4.0,4.5,UNDER,0.3732,5%+,0.2533,0.7467,0.6264,0.3736,-140.0,1.0,False,False,False,False,False,10
BetaBinomial,Logan Webb,657277.0,2023-08-13,2023,TRAIN,SF,SFG,0.2118,28.5,9.65,21.4,6.04,33,,5.5,OVER,0.0218,2-5%,0.471,0.529,0.4492,0.5508,105.0,,False,True,False,False,False,10
BetaBinomial,Chris Bassitt,605135.0,2023-08-12,2023,TRAIN,TOR,CHC,0.2293,26.5,5.01,22.8,6.08,23,,5.5,UNDER,0.0248,2-5%,0.5198,0.4802,0.5446,0.4554,110.0,,False,True,False,False,False,10
BetaBinomial,Justin Steele,657006.0,2023-08-12,2023,TRAIN,CHC,TOR,0.2108,25.6,4.31,30.3,5.41,21,,4.5,OVER,0.0584,5%+,0.5746,0.4254,0.5162,0.4838,-275.0,,False,True,False,False,False,10
BetaBinomial,Graham Ashcraft,668933.0,2023-07-05,2023,TRAIN,CIN,WSN,0.1658,23.4,8.69,23.1,3.89,27,,3.5,UNDER,0.073,5%+,0.4678,0.5322,0.5408,0.4592,-590.0,,False,True,False,False,False,10
BetaBinomial,Josiah Gray,680686.0,2023-07-05,2023,TRAIN,WSH,WSN,0.2564,23.9,4.61,24.8,6.12,27,,5.5,OVER,0.0997,5%+,0.537,0.463,0.4373,0.5627,115.0,,False,True,False,False,False,10
BetaBinomial,David Peterson,656849.0,2025-06-22,2025,OOS,NYM,PHI,0.1873,29.3,5.11,17.2,5.49,20,4.0,4.5,OVER,0.0316,2-5%,0.5408,0.4592,0.5092,0.4908,-315.0,0.0,False,True,False,False,False,7
BetaBinomial,Jesus Luzardo,666200.0,2025-06-22,2025,OOS,PHI,NYM,0.2416,24.9,8.29,13.0,6.01,24,7.0,5.5,UNDER,0.0718,5%+,0.4806,0.5194,0.5524,0.4476,-186.0,0.0,False,True,False,False,False,7
BetaBinomial,Bailey Ober,641927.0,2025-06-23,2025,OOS,MIN,SEA,0.1796,25.3,6.55,36.4,4.54,29,7.0,5.5,UNDER,0.0907,5%+,0.3308,0.6692,0.4215,0.5785,-158.0,0.0,False,True,False,False,False,8
BetaBinomial,Bryan Woo,693433.0,2025-06-23,2025,OOS,SEA,MIN,0.2009,25.8,4.03,23.4,5.19,26,9.0,5.5,UNDER,0.0577,5%+,0.4092,0.5908,0.4669,0.5331,-286.0,0.0,False,True,False,False,False,8
BetaBinomial,Mike Burrows,681347.0,2025-07-12,2025,OOS,PIT,MIN,0.2624,21.0,3.3,21.1,5.52,13,1.0,4.5,OVER,0.0623,5%+,0.6,0.4,0.5377,0.4623,-295.0,0.0,False,True,False,False,False,7
BetaBinomial,Joey Estes,683155.0,2024-07-03,2024,VALIDATION,OAK,LAA,0.1857,23.5,7.14,15.0,4.36,30,4.0,4.5,UNDER,0.0697,5%+,0.4026,0.5974,0.4723,0.5277,-305.0,1.0,False,True,False,False,False,8
BetaBinomial,Tanner Houck,656557.0,2024-05-15,2024,VALIDATION,BOS,TBR,0.2457,26.6,4.68,9.3,6.54,26,7.0,4.5,OVER,0.0472,2-5%,0.6348,0.3652,0.5876,0.4124,-166.0,1.0,False,True,True,False,False,10
BetaBinomial,Patrick Corbin,571578.0,2024-05-21,2024,VALIDATION,WSH,WSN,0.1279,24.8,3.59,26.6,3.17,29,3.0,3.5,UNDER,0.0919,5%+,0.375,0.625,0.4669,0.5331,-1115.0,1.0,False,True,False,False,False,9
BetaBinomial,Joe Ryan,657746.0,2024-05-21,2024,VALIDATION,MIN,WSN,0.248,24.0,2.51,20.7,5.96,25,6.0,6.5,UNDER,0.0254,2-5%,0.3994,0.6006,0.4248,0.5752,-159.0,1.0,False,True,False,False,False,10
BetaBinomial,Alex Cobb,502171.0,2023-05-28,2023,TRAIN,SF,MIL,0.2083,26.2,9.37,15.3,5.45,24,,5.5,UNDER,0.089,5%+,0.411,0.589,0.5,0.5,-115.0,,False,True,False,False,False,9
BetaBinomial,Colin Rea,607067.0,2023-05-28,2023,TRAIN,MIL,SFG,0.1899,21.2,3.68,6.3,4.02,24,,4.5,OVER,0.3431,5%+,0.3602,0.6398,0.0171,0.9829,100.0,,True,True,False,False,False,11
BetaBinomial,Seth Lugo,607625.0,2025-07-03,2025,OOS,KC,SEA,0.2742,23.6,5.14,24.7,6.46,27,7.0,5.5,OVER,0.0805,5%+,0.5704,0.4296,0.4899,0.5101,-122.0,1.0,False,True,False,False,False,8
BetaBinomial,Logan Evans,688138.0,2025-07-03,2025,OOS,SEA,KCR,0.1934,25.9,4.67,42.7,5.0,23,3.0,3.5,OVER,0.1619,5%+,0.6848,0.3152,0.5229,0.4771,-128.0,0.0,False,True,False,False,False,6
BetaBinomial,Wade Miley,489119.0,2023-05-04,2023,TRAIN,MIL,COL,0.1885,23.9,3.34,19.8,4.51,25,,3.5,OVER,0.1767,5%+,0.5826,0.4174,0.4059,0.5941,-175.0,,False,True,False,True,False,10
BetaBinomial,Casey Mize,663554.0,2025-08-27,2025,OOS,DET,OAK,0.2054,25.4,8.66,17.6,5.21,19,4.0,4.5,UNDER,0.0016,0-2%,0.5024,0.4976,0.504,0.496,-114.0,1.0,False,True,False,False,False,8
BetaBinomial,Luis Morales,806960.0,2025-08-27,2025,OOS,ATH,OAK,0.2717,19.7,4.48,50.0,5.36,25,7.0,4.5,OVER,0.0245,2-5%,0.5878,0.4122,0.5633,0.4367,-150.0,1.0,False,True,False,False,False,8
BetaBinomial,Lance Lynn,458681.0,2024-09-11,2024,VALIDATION,STL,CIN,0.1923,25.5,6.09,41.2,4.9,21,,4.5,OVER,0.0742,5%+,0.5126,0.4874,0.4384,0.5616,-215.0,,False,True,False,True,False,7
BetaBinomial,Lance Lynn,458681.0,2023-07-15,2023,TRAIN,CWS,ATL,0.3007,27.0,4.51,12.7,8.1,24,,5.5,OVER,0.1428,5%+,0.7138,0.2862,0.571,0.429,-300.0,,False,True,False,False,False,10
BetaBinomial,Spencer Strider,675911.0,2023-07-15,2023,TRAIN,ATL,CHW,0.3632,26.5,3.56,40.1,9.61,25,,9.5,OVER,0.0021,0-2%,0.4898,0.5102,0.4877,0.5123,-115.0,,False,True,True,False,False,10
BetaBinomial,Sonny Gray,543243.0,2023-07-28,2023,TRAIN,MIN,KCR,0.1961,25.6,3.2,19.0,5.02,22,,5.5,UNDER,0.0641,5%+,0.3822,0.6178,0.4463,0.5537,-160.0,,False,True,False,False,False,9
BetaBinomial,Brady Singer,663903.0,2023-07-28,2023,TRAIN,KC,KCR,0.2033,27.6,5.24,19.2,5.61,24,,4.5,OVER,0.0046,0-2%,0.5798,0.4202,0.5752,0.4248,-400.0,,False,True,False,False,False,9
BetaBinomial,Patrick Corbin,571578.0,2024-07-10,2024,VALIDATION,WSH,NYM,0.1793,24.6,2.84,29.6,4.42,23,5.0,3.5,OVER,0.0717,5%+,0.592,0.408,0.5203,0.4797,-128.0,1.0,False,True,False,False,False,8
BetaBinomial,Luis Severino,622663.0,2024-07-10,2024,VALIDATION,NYM,WSN,0.1813,26.5,3.81,15.0,4.8,27,4.0,4.5,OVER,0.0129,0-2%,0.4706,0.5294,0.4577,0.5423,-235.0,0.0,False,True,False,False,False,8
BetaBinomial,Nathan Eovaldi,543135.0,2024-07-19,2024,VALIDATION,TEX,BAL,0.2275,26.7,6.47,19.9,6.08,23,,5.5,OVER,0.0197,0-2%,0.5096,0.4904,0.4899,0.5101,-112.0,,False,True,False,False,False,9
BetaBinomial,Corbin Burnes,669203.0,2024-07-19,2024,VALIDATION,BAL,TEX,0.222,26.4,2.14,25.4,5.87,24,,5.5,UNDER,0.0143,0-2%,0.4948,0.5052,0.5091,0.4909,-250.0,,False,True,False,False,False,9
BetaBinomial,Sonny Gray,543243.0,2023-05-06,2023,TRAIN,MIN,CLE,0.2579,24.5,3.96,7.9,6.31,22,,5.5,OVER,0.0781,5%+,0.5182,0.4818,0.4401,0.5599,120.0,,False,True,True,False,False,10
BetaBinomial,Patrick Sandoval,663776.0,2023-06-03,2023,TRAIN,LAA,HOU,0.1308,26.2,5.98,18.0,3.42,21,,4.5,UNDER,0.1661,5%+,0.2848,0.7152,0.4509,0.5491,-335.0,,False,True,False,False,False,11
BetaBinomial,Cristian Javier,664299.0,2023-06-03,2023,TRAIN,HOU,LAA,0.2804,22.8,2.34,13.6,6.39,23,,6.5,UNDER,0.0726,5%+,0.4434,0.5566,0.516,0.484,-103.0,,False,True,False,True,False,9
BetaBinomial,Zack Wheeler,554430.0,2024-08-04,2024,VALIDATION,PHI,SEA,0.3064,24.9,4.33,22.4,7.63,27,9.0,7.5,UNDER,0.0527,5%+,0.4816,0.5184,0.5343,0.4657,-225.0,0.0,False,True,False,True,False,8
BetaBinomial,Logan Gilbert,669302.0,2024-08-04,2024,VALIDATION,SEA,PHI,0.2896,24.7,7.34,25.4,7.15,22,7.0,6.5,OVER,0.0148,0-2%,0.5028,0.4972,0.488,0.512,-104.0,1.0,False,True,True,False,False,8
BetaBinomial,Kutter Crawford,676710.0,2024-08-13,2024,VALIDATION,BOS,TEX,0.1879,22.0,8.43,18.9,4.13,20,4.0,5.5,UNDER,0.1388,5%+,0.2723,0.7277,0.4111,0.5889,-169.0,1.0,False,True,False,False,False,8
BetaBinomial,Kevin Gausman,592332.0,2024-09-06,2024,VALIDATION,TOR,ATL,0.235,26.2,6.1,16.3,6.15,26,5.0,5.5,OVER,0.0733,5%+,0.5208,0.4792,0.4475,0.5525,109.0,0.0,False,True,False,True,False,6
BetaBinomial,Max Fried,608331.0,2024-09-06,2024,VALIDATION,ATL,TOR,0.2074,28.4,5.33,15.4,5.89,29,8.0,5.5,OVER,0.0274,2-5%,0.4866,0.5134,0.4592,0.5408,110.0,1.0,False,True,False,False,False,7
BetaBinomial,Max Fried,608331.0,2024-08-26,2024,VALIDATION,ATL,MIN,0.2363,27.1,5.12,16.6,6.4,20,7.0,5.5,OVER,0.1294,5%+,0.5456,0.4544,0.4162,0.5838,-190.0,1.0,False,True,False,False,False,7
BetaBinomial,Bailey Ober,641927.0,2024-08-26,2024,VALIDATION,MIN,ATL,0.2863,25.4,4.18,18.4,7.26,15,2.0,5.5,OVER,0.0826,5%+,0.6388,0.3612,0.5562,0.4438,-143.0,0.0,False,True,False,True,False,7
BetaBinomial,Aaron Civale,650644.0,2023-08-11,2023,TRAIN,TB,TBR,0.1791,25.2,5.88,18.7,4.52,24,,4.5,UNDER,0.0942,5%+,0.4504,0.5496,0.5446,0.4554,-210.0,,False,True,False,False,False,10
BetaBinomial,Xzavion Curry,675540.0,2023-08-11,2023,TRAIN,CLE,TBR,0.1745,14.1,3.95,50.0,2.46,23,,3.5,UNDER,0.3104,5%+,0.2476,0.7524,0.558,0.442,105.0,,False,True,False,False,False,10
BetaBinomial,Walker Buehler,621111.0,2025-04-26,2025,OOS,BOS,CLE,0.2155,24.4,4.84,20.6,5.26,25,,3.5,OVER,0.079,5%+,0.6652,0.3348,0.5862,0.4138,-180.0,,False,True,False,False,False,2
BetaBinomial,Charlie Morton,450203.0,2025-09-13,2025,OOS,DET,MIA,0.2046,21.7,5.94,10.9,4.44,19,4.0,5.5,UNDER,0.1511,5%+,0.3142,0.6858,0.4653,0.5347,-135.0,1.0,False,True,False,False,False,8
BetaBinomial,Janson Junk,676083.0,2025-09-13,2025,OOS,MIA,DET,0.1576,23.3,4.1,19.1,3.67,26,4.0,3.5,UNDER,0.1068,5%+,0.4578,0.5422,0.5646,0.4354,-530.0,0.0,False,True,False,True,False,8
BetaBinomial,Tyler Glasnow,607192.0,2024-07-24,2024,VALIDATION,LAD,SFG,0.3037,23.6,5.25,13.8,7.15,21,4.0,6.5,UNDER,0.0061,0-2%,0.5168,0.4832,0.5229,0.4771,-200.0,1.0,False,True,True,False,False,7
BetaBinomial,Chris Bassitt,605135.0,2024-05-27,2024,VALIDATION,TOR,CHW,0.1956,27.6,6.67,56.4,5.39,22,,5.5,OVER,0.0386,2-5%,0.4346,0.5654,0.396,0.604,-360.0,,False,True,False,False,False,10
BetaBinomial,Nick Nastrini,680897.0,2024-05-27,2024,VALIDATION,CWS,CHW,0.1462,22.3,6.03,50.0,3.26,22,,3.5,UNDER,0.1456,5%+,0.3996,0.6004,0.5452,0.4548,-530.0,,False,True,False,False,False,9
BetaBinomial,Joey Cantillo,676282.0,2025-08-09,2025,OOS,CLE,CHW,0.2896,21.6,3.85,56.1,6.27,24,,5.5,OVER,0.0816,5%+,0.5816,0.4184,0.5,0.5,-230.0,,False,True,True,False,False,8
BetaBinomial,Sean Burke,680732.0,2025-08-09,2025,OOS,CWS,CHW,0.2335,22.5,4.83,23.4,5.25,18,,4.5,OVER,0.0307,2-5%,0.5408,0.4592,0.5101,0.4899,-245.0,,False,True,False,False,False,8
BetaBinomial,Dean Kremer,665152.0,2023-07-05,2023,TRAIN,BAL,NYY,0.2585,23.7,4.91,40.3,6.13,25,10.0,5.5,OVER,0.1433,5%+,0.5486,0.4514,0.4053,0.5947,145.0,1.0,False,True,False,True,False,10
BetaBinomial,Randy Vásquez,681190.0,2023-07-05,2023,TRAIN,NYY,BAL,0.2036,20.1,4.2,50.0,4.1,21,1.0,4.5,UNDER,0.0601,5%+,0.3814,0.6186,0.4415,0.5585,-148.0,1.0,False,False,False,False,False,3
BetaBinomial,Yonny Chirinos,630023.0,2023-08-13,2023,TRAIN,ATL,NYM,0.1751,22.0,3.58,21.3,3.85,24,,2.5,OVER,0.034,2-5%,0.6506,0.3494,0.6166,0.3834,-210.0,,False,True,False,False,False,9
BetaBinomial,Kodai Senga,673540.0,2023-08-13,2023,TRAIN,NYM,ATL,0.2361,25.4,5.83,17.8,5.98,24,,6.5,UNDER,0.0448,2-5%,0.3872,0.6128,0.432,0.568,-285.0,,False,True,False,False,False,10
BetaBinomial,Reese Olson,681857.0,2024-04-15,2024,VALIDATION,DET,TEX,0.1353,19.9,4.2,50.0,2.7,25,8.0,4.5,UNDER,0.3569,5%+,0.1809,0.8191,0.5377,0.4623,-240.0,0.0,False,False,False,False,False,10
BetaBinomial,Kyle Gibson,502043.0,2023-07-09,2023,TRAIN,BAL,MIN,0.2319,23.2,5.86,13.7,5.39,25,,4.5,UNDER,0.0136,0-2%,0.5346,0.4654,0.5482,0.4518,110.0,,False,True,False,True,False,11
BetaBinomial,Joe Ryan,657746.0,2023-07-09,2023,TRAIN,MIN,BAL,0.2839,26.2,6.92,18.9,7.44,21,,5.5,OVER,0.0954,5%+,0.6348,0.3652,0.5394,0.4606,-286.0,,False,True,False,False,False,11
BetaBinomial,Clarke Schmidt,657376.0,2024-05-21,2024,VALIDATION,NYY,SEA,0.3257,24.8,4.58,69.3,8.07,20,6.0,6.5,OVER,0.1676,5%+,0.6784,0.3216,0.5108,0.4892,-106.0,0.0,False,True,True,True,True,10
BetaBinomial,Bryan Woo,693433.0,2024-05-21,2024,VALIDATION,SEA,NYY,0.2138,19.7,4.2,50.0,4.21,20,7.0,5.5,UNDER,0.1438,5%+,0.2727,0.7273,0.4165,0.5835,-172.0,0.0,False,False,False,False,False,10
BetaBinomial,Joe Musgrove,605397.0,2024-05-26,2024,VALIDATION,SD,SDP,0.2334,21.9,8.07,14.1,5.12,20,5.0,4.5,UNDER,0.0059,0-2%,0.4946,0.5054,0.5005,0.4995,-265.0,0.0,False,True,False,False,False,10
BetaBinomial,Michael Lorenzen,547179.0,2025-08-21,2025,OOS,KC,KCR,0.2191,22.9,6.04,33.3,5.01,25,,4.5,OVER,0.1084,5%+,0.5138,0.4862,0.4054,0.5946,-160.0,,False,True,False,False,False,8
BetaBinomial,Patrick Corbin,571578.0,2025-08-21,2025,OOS,TEX,KCR,0.1807,18.8,6.16,19.9,3.4,19,,3.5,UNDER,0.0716,5%+,0.4002,0.5998,0.4718,0.5282,-130.0,,False,True,False,False,False,8
BetaBinomial,Yusei Kikuchi,579328.0,2025-04-26,2025,OOS,LAA,MIN,0.222,24.6,4.18,200.0,5.46,19,,5.5,UNDER,0.0529,5%+,0.4602,0.5398,0.5131,0.4869,-104.0,,False,True,False,False,False,8
BetaBinomial,Simeon Woods Richardson,680573.0,2025-04-26,2025,OOS,MIN,LAA,0.27,22.3,4.61,50.0,6.01,20,,4.5,OVER,0.1251,5%+,0.6972,0.3028,0.5721,0.4279,-335.0,,False,True,False,True,False,8
BetaBinomial,Jameson Taillon,592791.0,2025-05-26,2025,OOS,CHC,COL,0.2114,24.3,4.35,16.1,5.13,23,7.0,5.5,UNDER,0.1698,5%+,0.4012,0.5988,0.571,0.429,116.0,0.0,False,True,False,True,False,7
BetaBinomial,Carson Palmquist,687223.0,2025-05-26,2025,OOS,COL,CHC,0.063,17.0,4.2,50.0,1.07,21,4.0,3.5,UNDER,0.4169,5%+,0.0601,0.9399,0.4769,0.5231,-335.0,0.0,False,False,False,False,False,7
BetaBinomial,Justin Steele,657006.0,2024-05-16,2024,VALIDATION,CHC,PIT,0.209,18.7,4.52,50.0,3.91,25,7.0,5.5,UNDER,0.3353,5%+,0.2358,0.7642,0.5711,0.4289,-195.0,0.0,False,True,False,True,False,10
BetaBinomial,Luis Castillo,622491.0,2025-06-18,2025,OOS,SEA,BOS,0.2337,24.2,2.65,48.5,5.66,24,5.0,6.5,UNDER,0.1033,5%+,0.3532,0.6468,0.4565,0.5435,-360.0,1.0,False,True,False,False,False,8
BetaBinomial,Garrett Crochet,676979.0,2025-06-18,2025,OOS,BOS,SEA,0.3406,27.3,4.34,30.5,9.28,24,8.0,7.5,OVER,0.0778,5%+,0.6572,0.3428,0.5794,0.4206,-154.0,1.0,False,True,True,False,False,8
BetaBinomial,Chris Sale,519242.0,2024-06-07,2024,VALIDATION,ATL,WSN,0.3006,25.5,4.6,40.8,7.67,27,10.0,6.5,OVER,0.1358,5%+,0.6166,0.3834,0.4808,0.5192,-225.0,1.0,False,True,True,False,False,8
BetaBinomial,Jake Irvin,663623.0,2024-06-07,2024,VALIDATION,WSH,WSN,0.2695,23.9,3.16,16.7,6.45,24,4.0,5.5,OVER,0.1356,5%+,0.5622,0.4378,0.4266,0.5734,128.0,0.0,False,True,False,False,False,8
BetaBinomial,Jose Quintana,500779.0,2024-06-28,2024,VALIDATION,NYM,HOU,0.1678,24.2,7.76,29.5,4.06,21,7.0,3.5,UNDER,0.0121,0-2%,0.5214,0.4786,0.5335,0.4665,-240.0,0.0,False,True,False,False,False,9
BetaBinomial,Ronel Blanco,669854.0,2024-06-28,2024,VALIDATION,HOU,NYM,0.261,26.0,5.43,34.1,6.78,26,5.0,5.5,OVER,0.175,5%+,0.6148,0.3852,0.4398,0.5602,114.0,0.0,False,True,True,False,False,9
BetaBinomial,Clay Holmes,605280.0,2025-05-26,2025,OOS,NYM,CHW,0.1986,24.5,3.13,12.4,4.86,24,3.0,5.5,UNDER,0.0573,5%+,0.3664,0.6336,0.4237,0.5763,-154.0,1.0,False,True,False,False,False,7
BetaBinomial,Luis Castillo,622491.0,2024-07-11,2024,VALIDATION,SEA,LAA,0.2174,23.7,2.97,21.3,5.15,23,5.0,6.5,UNDER,0.1506,5%+,0.3048,0.6952,0.4554,0.5446,-315.0,1.0,False,True,False,False,False,8
BetaBinomial,Davis Daniel,669721.0,2024-08-12,2024,VALIDATION,LAA,TOR,0.1863,21.5,9.62,28.9,4.0,25,5.0,4.5,UNDER,0.0497,2-5%,0.3628,0.6372,0.4125,0.5875,-420.0,0.0,False,True,False,False,False,7
BetaBinomial,Bowden Francis,670102.0,2024-08-12,2024,VALIDATION,TOR,LAA,0.2526,20.2,4.19,13.9,5.11,22,8.0,4.5,OVER,0.0683,5%+,0.5142,0.4858,0.4459,0.5541,110.0,1.0,False,True,False,False,False,7
BetaBinomial,Logan Webb,657277.0,2023-08-25,2023,TRAIN,SF,SFG,0.2077,28.1,9.25,34.3,5.84,21,,4.5,OVER,0.0381,2-5%,0.603,0.397,0.5649,0.4351,-350.0,,False,True,False,False,False,8
BetaBinomial,Spencer Strider,675911.0,2023-08-25,2023,TRAIN,ATL,SFG,0.3206,25.5,6.18,24.9,8.17,25,,8.5,UNDER,0.1322,5%+,0.424,0.576,0.5562,0.4438,110.0,,False,True,True,False,False,8
BetaBinomial,Kyle Freeland,607536.0,2024-06-23,2024,VALIDATION,COL,WSN,0.1162,25.6,9.0,50.0,2.97,20,4.0,2.5,UNDER,0.0151,0-2%,0.5052,0.4948,0.5203,0.4797,-103.0,0.0,False,True,False,False,False,7
BetaBinomial,Jake Irvin,663623.0,2024-06-23,2024,VALIDATION,WSH,COL,0.2307,23.1,2.56,16.7,5.33,22,10.0,5.5,UNDER,0.0118,0-2%,0.4334,0.5666,0.4452,0.5548,-345.0,0.0,False,True,False,True,False,9
BetaBinomial,Gerrit Cole,543037.0,2023-06-20,2023,TRAIN,NYY,SEA,0.2989,25.1,2.1,16.3,7.51,28,,7.5,UNDER,0.0709,5%+,0.4706,0.5294,0.5415,0.4585,-180.0,,False,True,False,True,False,11
BetaBinomial,George Kirby,669923.0,2023-06-20,2023,TRAIN,SEA,NYY,0.2659,26.4,6.82,19.7,7.02,28,,5.5,OVER,0.1243,5%+,0.6142,0.3858,0.4899,0.5101,-110.0,,False,True,False,True,False,10
BetaBinomial,Jack Flaherty,656427.0,2025-07-13,2025,OOS,DET,SEA,0.317,25.6,6.28,28.3,8.1,20,7.0,5.5,OVER,0.1674,5%+,0.729,0.271,0.5617,0.4383,-140.0,1.0,False,True,True,False,False,3
BetaBinomial,Joey Estes,683155.0,2024-08-02,2024,VALIDATION,OAK,LAD,0.1613,26.3,11.61,16.1,4.25,22,6.0,4.5,UNDER,0.0312,2-5%,0.3804,0.6196,0.4116,0.5884,-480.0,0.0,False,True,False,False,False,8
BetaBinomial,Gavin Stone,694813.0,2024-08-02,2024,VALIDATION,LAD,OAK,0.1782,24.9,7.68,23.9,4.44,21,5.0,4.5,UNDER,0.1481,5%+,0.424,0.576,0.5721,0.4279,-205.0,0.0,False,True,False,True,False,8
BetaBinomial,Casey Mize,663554.0,2024-09-11,2024,VALIDATION,DET,COL,0.1912,24.8,6.72,12.7,4.73,21,,5.5,UNDER,0.0674,5%+,0.3502,0.6498,0.4176,0.5824,-148.0,,False,True,False,True,False,8
BetaBinomial,Tanner Gordon,685299.0,2024-09-11,2024,VALIDATION,COL,DET,0.1707,43.2,24.15,12.6,7.38,19,,3.5,OVER,0.1528,5%+,0.6528,0.3472,0.5,0.5,-113.0,,False,True,False,True,False,8
BetaBinomial,Ronel Blanco,669854.0,2024-09-21,2024,VALIDATION,HOU,LAA,0.2207,23.9,4.25,26.6,5.27,27,,6.5,UNDER,0.1399,5%+,0.306,0.694,0.4459,0.5541,-335.0,,False,True,False,False,False,7
BetaBinomial,Reid Detmers,672282.0,2024-09-21,2024,VALIDATION,LAA,HOU,0.2598,25.1,3.94,11.7,6.51,17,,4.5,OVER,0.1261,5%+,0.6588,0.3412,0.5327,0.4673,-360.0,,False,True,True,False,False,7
BetaBinomial,Drew Smyly,592767.0,2023-06-14,2023,TRAIN,CHC,PIT,0.2004,24.0,5.56,10.5,4.81,27,4.0,4.5,UNDER,0.0039,0-2%,0.4626,0.5374,0.4665,0.5335,-315.0,1.0,False,True,False,True,False,11
BetaBinomial,Luke Weaver,596133.0,2023-05-09,2023,TRAIN,CIN,NYM,0.2593,24.3,4.86,50.0,6.3,23,,4.5,OVER,0.2351,5%+,0.7164,0.2836,0.4813,0.5187,-110.0,,False,True,True,False,False,10
