game_pk,date,season,home_team,away_team,away_1st_runs,home_1st_runs,total_1st_runs,nrfi,yrfi,actual_total,actual_f5_total,home_score,away_score,venue_name,park_factor_runs,park_factor_hr,temperature,wind_speed,dome,closing_total,closing_f5_total,home_total_line,away_total_line,tt_min,tt_max,tt_dispersion,tt_sum,both_below_4,one_below_3_5
746560,2024-04-27,2024,COL,HOU,0,1,1,0,1,16,6.0,4,12,Estadio Alfredo Harp Helu,117,117,41.5,8.5,0,17.0,8.5,6.5,9.5,6.5,9.5,3.0,16.0,False,False
746484,2024-04-27,2024,DET,KCR,1,0,1,0,1,11,4.0,6,5,Comerica Park,99,99,74.1,16.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746803,2024-04-27,2024,CHW,TBR,0,0,0,1,0,15,10.0,8,7,Guaranteed Rate Field,100,100,73.4,14.5,0,9.0,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
745998,2024-04-27,2024,MIL,NYY,1,1,2,0,1,18,8.0,3,15,American Family Field,102,102,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
747131,2024-04-27,2024,ATL,CLE,0,0,0,1,0,6,0.0,2,4,Truist Park,102,102,73.4,9.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745425,2024-04-27,2024,SDP,PHI,1,0,1,0,1,6,5.0,1,5,Petco Park,95,95,64.2,8.5,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745350,2024-04-27,2024,SFG,PIT,0,0,0,1,0,7,0.0,3,4,Oracle Park,96,96,59.1,15.6,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746245,2024-04-27,2024,LAA,MIN,1,0,1,0,1,21,14.0,5,16,Angel Stadium,97,97,66.4,8.6,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745266,2024-04-27,2024,SEA,ARI,0,0,0,1,0,4,1.0,3,1,T-Mobile Park,94,94,50.9,8.9,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
747045,2024-04-28,2024,BAL,OAK,0,0,0,1,0,13,10.0,6,7,Oriole Park at Camden Yards,106,106,74.1,4.4,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
747125,2024-04-28,2024,ATL,CLE,0,0,0,1,0,7,3.0,4,3,Truist Park,102,102,74.7,11.5,0,9.0,3.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
744947,2024-04-28,2024,TOR,LAD,0,0,0,1,0,4,3.0,3,1,Rogers Centre,105,105,72.0,0.0,0,8.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746483,2024-04-28,2024,DET,KCR,1,1,2,0,1,5,4.0,4,1,Comerica Park,99,99,72.3,15.0,0,7.5,6.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745834,2024-04-28,2024,NYM,STL,0,0,0,1,0,6,1.0,4,2,Citi Field,94,94,66.0,6.2,0,8.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746077,2024-04-28,2024,MIA,WSN,0,1,1,0,1,21,16.0,9,12,loanDepot park,98,98,72.0,0.0,0,8.5,7.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746805,2024-04-28,2024,CHW,TBR,0,0,0,1,0,6,3.0,4,2,Guaranteed Rate Field,100,100,75.1,17.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
746001,2024-04-28,2024,MIL,NYY,1,0,1,0,1,20,8.0,5,15,American Family Field,102,102,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745022,2024-04-28,2024,TEX,CIN,0,1,1,0,1,7,4.0,4,3,Globe Life Field,107,107,72.0,0.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
746561,2024-04-28,2024,COL,HOU,1,0,1,0,1,10,6.0,2,8,Estadio Alfredo Harp Helu,117,117,56.3,5.5,0,16.0,8.5,6.5,9.5,6.5,9.5,3.0,16.0,False,False
745349,2024-04-28,2024,SFG,PIT,0,0,0,1,0,5,4.0,3,2,Oracle Park,96,96,66.4,15.5,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746237,2024-04-28,2024,LAA,MIN,0,0,0,1,0,16,9.0,5,11,Angel Stadium,97,97,72.7,7.7,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745265,2024-04-28,2024,SEA,ARI,0,1,1,0,1,5,3.0,2,3,T-Mobile Park,94,94,53.4,17.2,0,6.5,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
745428,2024-04-28,2024,SDP,PHI,0,0,0,1,0,14,7.0,6,8,Petco Park,95,95,66.7,11.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746967,2024-04-28,2024,BOS,CHC,0,1,1,0,1,9,2.0,5,4,Fenway Park,104,104,61.6,8.4,0,9.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
747046,2024-04-29,2024,BAL,NYY,0,1,1,0,1,2,1.0,2,0,Oriole Park at Camden Yards,106,106,83.9,4.5,0,9.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
746074,2024-04-29,2024,MIA,WSN,0,0,0,1,0,9,3.0,2,7,loanDepot park,98,98,72.0,0.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
744945,2024-04-29,2024,TOR,KCR,1,1,2,0,1,11,8.0,6,5,Rogers Centre,105,105,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745832,2024-04-29,2024,NYM,CHC,0,1,1,0,1,4,1.0,1,3,Citi Field,94,94,67.2,5.2,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746804,2024-04-29,2024,CHW,MIN,0,1,1,0,1,5,4.0,2,3,Guaranteed Rate Field,100,100,69.7,14.2,0,7.5,3.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745999,2024-04-29,2024,MIL,TBR,1,0,1,0,1,1,1.0,0,1,American Family Field,102,102,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746236,2024-04-29,2024,LAA,PHI,1,1,2,0,1,11,6.0,6,5,Angel Stadium,97,97,71.4,7.8,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
747211,2024-04-29,2024,ARI,LAD,0,1,1,0,1,12,10.0,4,8,Chase Field,98,98,72.0,0.0,0,10.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
745672,2024-04-29,2024,OAK,PIT,1,1,2,0,1,6,6.0,5,1,Oakland Coliseum,95,95,64.8,7.2,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745427,2024-04-29,2024,SDP,CIN,1,1,2,0,1,7,5.0,2,5,Petco Park,95,95,64.1,7.8,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745263,2024-04-29,2024,SEA,ATL,0,0,0,1,0,3,0.0,2,1,T-Mobile Park,94,94,49.8,1.8,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746477,2024-04-30,2024,DET,STL,0,0,0,1,0,3,1.0,1,2,Comerica Park,99,99,69.2,12.9,0,8.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
747047,2024-04-30,2024,BAL,NYY,0,0,0,1,0,6,5.0,4,2,Oriole Park at Camden Yards,106,106,82.9,7.2,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
746073,2024-04-30,2024,MIA,COL,1,0,1,0,1,13,5.0,7,6,loanDepot park,98,98,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
744942,2024-04-30,2024,TOR,KCR,0,0,0,1,0,5,2.0,1,4,Rogers Centre,105,105,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745831,2024-04-30,2024,NYM,CHC,0,1,1,0,1,6,2.0,4,2,Citi Field,94,94,61.2,7.4,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746968,2024-04-30,2024,BOS,SFG,0,1,1,0,1,4,4.0,4,0,Fenway Park,104,104,49.9,9.0,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
746806,2024-04-30,2024,CHW,MIN,0,0,0,1,0,11,6.0,5,6,Guaranteed Rate Field,100,100,68.9,6.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745997,2024-04-30,2024,MIL,TBR,0,1,1,0,1,10,7.0,8,2,American Family Field,102,102,72.0,0.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745018,2024-04-30,2024,TEX,WSN,1,0,1,0,1,8,3.0,7,1,Globe Life Field,107,107,72.0,0.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746398,2024-04-30,2024,HOU,CLE,1,0,1,0,1,19,11.0,10,9,Minute Maid Park,100,100,72.0,0.0,0,9.0,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746239,2024-04-30,2024,LAA,PHI,0,0,0,1,0,12,4.0,5,7,Angel Stadium,97,97,67.5,7.9,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
747210,2024-04-30,2024,ARI,LAD,0,0,0,1,0,7,2.0,4,3,Chase Field,98,98,72.0,0.0,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745673,2024-04-30,2024,OAK,PIT,1,0,1,0,1,7,5.0,5,2,Oakland Coliseum,95,95,63.5,7.6,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745426,2024-04-30,2024,SDP,CIN,0,0,0,1,0,10,5.0,6,4,Petco Park,95,95,62.7,9.5,0,7.5,3.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745260,2024-04-30,2024,SEA,ATL,0,0,0,1,0,5,3.0,3,2,T-Mobile Park,94,94,52.5,5.1,0,7.0,3.5,2.5,3.5,2.5,3.5,1.0,6.0,True,True
746478,2024-05-01,2024,DET,STL,0,0,0,1,0,5,4.0,4,1,Comerica Park,99,99,73.2,15.7,0,9.0,3.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745996,2024-05-01,2024,MIL,TBR,0,0,0,1,0,8,2.0,7,1,American Family Field,102,102,72.0,0.0,0,8.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746800,2024-05-01,2024,CHW,MIN,0,1,1,0,1,15,6.0,5,10,Guaranteed Rate Field,100,100,71.7,15.0,0,9.0,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
744939,2024-05-01,2024,TOR,KCR,0,0,0,1,0,7,0.0,1,6,Rogers Centre,105,105,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745670,2024-05-01,2024,OAK,PIT,0,0,0,1,0,4,3.0,4,0,Oakland Coliseum,95,95,71.5,8.2,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745261,2024-05-01,2024,SEA,ATL,0,0,0,1,0,7,6.0,2,5,T-Mobile Park,94,94,52.9,5.0,0,7.0,3.5,2.5,4.5,2.5,4.5,2.0,7.0,False,True
746238,2024-05-01,2024,LAA,PHI,0,0,0,1,0,3,3.0,1,2,Angel Stadium,97,97,72.9,9.0,0,7.5,4.5,2.5,4.5,2.5,4.5,2.0,7.0,False,True
745423,2024-05-01,2024,SDP,CIN,1,0,1,0,1,8,4.0,6,2,Petco Park,95,95,67.6,11.9,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
747048,2024-05-01,2024,BAL,NYY,0,0,0,1,0,2,2.0,0,2,Oriole Park at Camden Yards,106,106,81.1,0.6,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746072,2024-05-01,2024,MIA,COL,0,0,0,1,0,5,2.0,4,1,loanDepot park,98,98,72.0,0.0,0,9.0,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745829,2024-05-01,2024,NYM,CHC,0,0,0,1,0,1,1.0,0,1,Citi Field,94,94,55.4,9.3,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746966,2024-05-01,2024,BOS,SFG,0,0,0,1,0,8,7.0,6,2,Fenway Park,104,104,47.6,7.4,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745023,2024-05-01,2024,TEX,WSN,0,0,0,1,0,1,1.0,0,1,Globe Life Field,107,107,72.0,0.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746399,2024-05-01,2024,HOU,CLE,0,0,0,1,0,5,2.0,2,3,Minute Maid Park,100,100,72.0,0.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
747207,2024-05-01,2024,ARI,LAD,0,0,0,1,0,8,6.0,0,8,Chase Field,98,98,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
746070,2024-05-02,2024,MIA,COL,0,2,2,0,1,9,8.0,5,4,loanDepot park,98,98,72.0,0.0,0,7.5,,4.5,3.5,3.5,4.5,1.0,8.0,False,True
747044,2024-05-02,2024,BAL,NYY,0,0,0,1,0,9,8.0,7,2,Oriole Park at Camden Yards,106,106,86.3,6.5,0,9.0,2.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745830,2024-05-02,2024,NYM,CHC,0,0,0,1,0,13,6.0,7,6,Citi Field,94,94,68.4,8.4,0,8.0,2.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746969,2024-05-02,2024,BOS,SFG,0,0,0,1,0,4,2.0,1,3,Fenway Park,104,104,68.8,5.3,0,9.5,3.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745021,2024-05-02,2024,TEX,WSN,0,0,0,1,0,6,3.0,6,0,Globe Life Field,107,107,72.0,0.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746403,2024-05-02,2024,HOU,CLE,0,0,0,1,0,10,3.0,8,2,Minute Maid Park,100,100,72.0,0.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
746890,2024-05-03,2024,CHC,MIL,0,0,0,1,0,4,0.0,1,3,Wrigley Field,103,103,56.3,11.4,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746721,2024-05-03,2024,CIN,BAL,0,0,0,1,0,3,0.0,0,3,Great American Ball Park,107,107,74.0,3.9,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745510,2024-05-03,2024,PIT,COL,0,0,0,1,0,5,0.0,2,3,PNC Park,101,101,70.5,2.3,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745589,2024-05-03,2024,PHI,SFG,0,0,0,1,0,7,6.0,4,3,Citizens Bank Park,104,104,59.6,10.2,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
744868,2024-05-03,2024,WSN,TOR,0,0,0,1,0,12,4.0,9,3,Nationals Park,101,101,68.2,12.6,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745101,2024-05-03,2024,TBR,NYM,0,0,0,1,0,18,16.0,10,8,Tropicana Field,97,97,72.0,0.0,1,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745756,2024-05-03,2024,NYY,DET,0,0,0,1,0,3,0.0,2,1,Yankee Stadium,103,103,55.8,8.4,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746645,2024-05-03,2024,CLE,LAA,0,0,0,1,0,6,6.0,0,6,Progressive Field,98,98,59.2,7.6,0,7.5,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
746318,2024-05-03,2024,KCR,TEX,0,0,0,1,0,8,2.0,7,1,Kauffman Stadium,100,100,75.9,7.7,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745914,2024-05-03,2024,MIN,BOS,0,0,0,1,0,7,1.0,5,2,Target Field,99,99,65.6,4.2,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745187,2024-05-03,2024,STL,CHW,0,1,1,0,1,3,3.0,3,0,Busch Stadium,97,97,73.4,4.5,0,7.5,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
747208,2024-05-03,2024,ARI,SDP,0,0,0,1,0,8,8.0,1,7,Chase Field,98,98,72.0,0.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745665,2024-05-03,2024,OAK,MIA,0,0,0,1,0,4,3.0,3,1,Oakland Coliseum,95,95,61.2,10.6,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746152,2024-05-03,2024,LAD,ATL,1,0,1,0,1,7,3.0,4,3,Dodger Stadium,95,95,63.2,7.0,0,9.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745750,2024-05-04,2024,NYY,DET,1,1,2,0,1,8,8.0,5,3,Yankee Stadium,103,103,63.6,12.7,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745911,2024-05-04,2024,MIN,BOS,1,1,2,0,1,4,3.0,3,1,Target Field,99,99,52.4,8.7,0,7.0,4.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
745183,2024-05-04,2024,STL,CHW,1,0,1,0,1,11,8.0,5,6,Busch Stadium,97,97,80.4,8.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746884,2024-05-04,2024,CHC,MIL,0,1,1,0,1,11,4.0,6,5,Wrigley Field,103,103,66.3,11.6,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745511,2024-05-04,2024,PIT,COL,0,0,0,1,0,1,0.0,1,0,PNC Park,101,101,70.2,8.8,0,7.0,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
744862,2024-05-04,2024,WSN,TOR,1,0,1,0,1,9,4.0,3,6,Nationals Park,101,101,56.2,8.7,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745666,2024-05-04,2024,OAK,MIA,0,0,0,1,0,24,13.0,20,4,Oakland Coliseum,95,95,50.6,11.9,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745583,2024-05-04,2024,PHI,SFG,0,1,1,0,1,17,12.0,14,3,Citizens Bank Park,104,104,53.3,9.3,0,7.0,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
746644,2024-05-04,2024,CLE,LAA,0,0,0,1,0,8,4.0,7,1,Progressive Field,98,98,63.7,12.8,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746720,2024-05-04,2024,CIN,BAL,0,0,0,1,0,3,2.0,1,2,Great American Ball Park,107,107,72.9,6.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
746311,2024-05-04,2024,KCR,TEX,1,0,1,0,1,19,9.0,4,15,Kauffman Stadium,100,100,67.7,7.2,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
746394,2024-05-04,2024,HOU,SEA,0,0,0,1,0,5,3.0,0,5,Minute Maid Park,100,100,72.0,0.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745100,2024-05-04,2024,TBR,NYM,1,1,2,0,1,4,2.0,3,1,Tropicana Field,97,97,72.0,0.0,1,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
747209,2024-05-04,2024,ARI,SDP,1,0,1,0,1,14,3.0,1,13,Chase Field,98,98,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746155,2024-05-04,2024,LAD,ATL,0,0,0,1,0,13,8.0,11,2,Dodger Stadium,95,95,59.7,9.6,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745504,2024-05-05,2024,PIT,COL,0,0,0,1,0,8,4.0,5,3,PNC Park,101,101,71.9,7.7,0,7.5,5.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
744861,2024-05-05,2024,WSN,TOR,0,1,1,0,1,19,15.0,11,8,Nationals Park,101,101,63.5,3.0,0,8.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745751,2024-05-05,2024,NYY,DET,0,1,1,0,1,7,2.0,5,2,Yankee Stadium,103,103,52.5,12.0,0,6.5,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
746643,2024-05-05,2024,CLE,LAA,0,0,0,1,0,5,1.0,4,1,Progressive Field,98,98,57.5,7.2,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745103,2024-05-05,2024,TBR,NYM,1,0,1,0,1,13,9.0,7,6,Tropicana Field,97,97,72.0,0.0,1,7.0,5.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746395,2024-05-05,2024,HOU,SEA,0,0,0,1,0,9,2.0,4,5,Minute Maid Park,100,100,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746314,2024-05-05,2024,KCR,TEX,0,1,1,0,1,5,2.0,2,3,Kauffman Stadium,100,100,62.4,7.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745913,2024-05-05,2024,MIN,BOS,0,0,0,1,0,11,4.0,2,9,Target Field,99,99,65.8,2.5,0,7.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745185,2024-05-05,2024,STL,CHW,0,0,0,1,0,6,2.0,1,5,Busch Stadium,97,97,69.4,1.9,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746883,2024-05-05,2024,CHC,MIL,0,0,0,1,0,5,3.0,5,0,Wrigley Field,103,103,52.4,10.0,0,6.5,3.5,2.5,3.5,2.5,3.5,1.0,6.0,True,True
745667,2024-05-05,2024,OAK,MIA,4,0,4,0,1,15,7.0,3,12,Oakland Coliseum,95,95,59.4,11.0,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746719,2024-05-05,2024,CIN,BAL,1,0,1,0,1,12,4.0,1,11,Great American Ball Park,107,107,75.9,6.6,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
747206,2024-05-05,2024,ARI,SDP,0,1,1,0,1,15,15.0,11,4,Chase Field,98,98,72.0,0.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
746153,2024-05-05,2024,LAD,ATL,0,1,1,0,1,6,2.0,5,1,Dodger Stadium,95,95,66.4,9.6,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745587,2024-05-05,2024,PHI,SFG,1,0,1,0,1,9,6.0,5,4,Citizens Bank Park,104,104,61.5,3.5,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745585,2024-05-06,2024,PHI,SFG,0,0,0,1,0,7,5.0,6,1,Citizens Bank Park,104,104,74.9,1.4,0,7.5,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
746639,2024-05-06,2024,CLE,DET,1,1,2,0,1,3,2.0,2,1,Progressive Field,98,98,55.7,12.9,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745509,2024-05-06,2024,PIT,LAA,0,0,0,1,0,5,4.0,4,1,PNC Park,101,101,69.6,4.7,0,7.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745098,2024-05-06,2024,TBR,CHW,0,0,0,1,0,10,9.0,8,2,Tropicana Field,97,97,72.0,0.0,1,7.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746313,2024-05-06,2024,KCR,MIL,0,0,0,1,0,5,2.0,3,2,Kauffman Stadium,100,100,75.5,13.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746886,2024-05-06,2024,CHC,SDP,0,0,0,1,0,9,0.0,3,6,Wrigley Field,103,103,59.0,14.2,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745912,2024-05-06,2024,MIN,SEA,0,0,0,1,0,4,1.0,3,1,Target Field,99,99,69.6,12.2,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745182,2024-05-06,2024,STL,NYM,1,0,1,0,1,7,3.0,3,4,Busch Stadium,97,97,77.0,5.6,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745669,2024-05-06,2024,OAK,TEX,0,0,0,1,0,6,2.0,2,4,Oakland Coliseum,95,95,56.8,10.1,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
746149,2024-05-06,2024,LAD,MIA,1,1,2,0,1,9,9.0,6,3,Dodger Stadium,95,95,63.2,6.2,0,8.5,4.5,5.5,2.5,2.5,5.5,3.0,8.0,False,True
745668,2024-05-07,2024,OAK,TEX,1,0,1,0,1,23,17.0,8,15,Oakland Coliseum,95,95,64.6,4.9,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
746638,2024-05-07,2024,CLE,DET,1,1,2,0,1,18,15.0,7,11,Progressive Field,98,98,67.0,5.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746718,2024-05-07,2024,CIN,ARI,0,0,0,1,0,8,2.0,2,6,Great American Ball Park,107,107,77.7,14.1,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
745508,2024-05-07,2024,PIT,LAA,0,0,0,1,0,9,5.0,0,9,PNC Park,101,101,76.5,6.5,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
745586,2024-05-07,2024,PHI,TOR,0,1,1,0,1,11,8.0,10,1,Citizens Bank Park,104,104,77.8,7.1,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
744859,2024-05-07,2024,WSN,BAL,0,0,0,1,0,3,1.0,3,0,Nationals Park,101,101,77.2,2.9,0,8.5,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
745095,2024-05-07,2024,TBR,CHW,0,0,0,1,0,6,4.0,5,1,Tropicana Field,97,97,72.0,0.0,1,8.0,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
745752,2024-05-07,2024,NYY,HOU,1,1,2,0,1,13,8.0,10,3,Yankee Stadium,103,103,72.7,5.2,0,8.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
747126,2024-05-07,2024,ATL,BOS,0,0,0,1,0,6,2.0,4,2,Truist Park,102,102,81.1,8.4,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746885,2024-05-07,2024,CHC,SDP,0,0,0,1,0,5,1.0,3,2,Wrigley Field,103,103,69.4,13.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
745915,2024-05-07,2024,MIN,SEA,0,0,0,1,0,16,6.0,6,10,Target Field,99,99,69.8,10.1,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746315,2024-05-07,2024,KCR,MIL,0,0,0,1,0,11,6.0,5,6,Kauffman Stadium,100,100,76.1,11.4,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
745186,2024-05-07,2024,STL,NYM,0,1,1,0,1,12,9.0,5,7,Busch Stadium,97,97,81.9,9.2,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
746559,2024-05-07,2024,COL,SFG,0,0,0,1,0,5,4.0,0,5,Coors Field,117,117,56.6,11.9,0,10.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
