game_pk,date,season,split,signal,combined_value,home_team,away_team,closing_total,under_price,actual_total,result
777210,2025-07-06,2025,OOS,ADJ_BB_RATE,0.023260125505083707,OAK,SFG,10.0,-106.0,8,WIN
776762,2025-08-12,2025,OOS,ADJ_BB_RATE,0.003177335201391104,OAK,TBR,9.5,-106.0,6,WIN
717931,2023-06-02,2023,DISC,ADJ_BB_RATE,0.012264733883109669,CIN,MIL,10.0,100.0,9,WIN
717539,2023-07-01,2023,DISC,ADJ_BB_RATE,0.00033802089902821783,CIN,SDP,11.5,-110.0,17,LOSS
717375,2023-07-17,2023,DISC,ADJ_BB_RATE,0.005355544646196267,CIN,SFG,10.0,-120.0,6,WIN
717548,2023-06-30,2023,DISC,ADJ_BB_RATE,0.0058639793512514525,SEA,TBR,7.5,105.0,19,LOSS
717311,2023-07-21,2023,DISC,ADJ_BB_RATE,0.0059325245806283785,SEA,TOR,8.0,-105.0,5,WIN
745263,2024-04-29,2024,VAL,ADJ_BB_RATE,0.002393100672604946,SEA,ATL,7.5,-120.0,3,WIN
745199,2024-09-18,2024,VAL,ADJ_BB_RATE,0.006263994218063308,SEA,NYY,7.5,-112.0,3,WIN
778121,2025-04-29,2025,OOS,ADJ_BB_RATE,0.015050592589952725,SEA,LAA,7.5,-108.0,8,LOSS
777958,2025-05-11,2025,OOS,ADJ_BB_RATE,0.04394164658747724,SEA,TOR,8.0,100.0,10,LOSS
777695,2025-05-31,2025,OOS,ADJ_BB_RATE,0.006955313705558332,SEA,MIN,7.0,105.0,9,LOSS
776362,2025-09-11,2025,OOS,ADJ_BB_RATE,0.011953506518734607,SEA,LAA,8.0,-115.0,13,LOSS
776212,2025-09-23,2025,OOS,ADJ_BB_RATE,0.001502655639646286,SEA,COL,8.0,-110.0,7,WIN
776139,2025-09-28,2025,OOS,ADJ_BB_RATE,0.0018701008735584439,SEA,LAD,8.0,-115.0,7,WIN
746049,2024-06-18,2024,VAL,ADJ_BB_RATE,0.02841108779294009,MIA,STL,8.0,-105.0,17,LOSS
746041,2024-07-20,2024,VAL,ADJ_BB_RATE,0.008013742642030702,MIA,NYM,9.0,-118.0,1,WIN
746028,2024-08-21,2024,VAL,ADJ_BB_RATE,0.03305186693983052,MIA,ARI,9.0,-115.0,18,LOSS
662243,2022-09-25,2022,DISC,ADJ_BB_RATE,0.008799841857594125,PIT,CHC,8.0,100.0,11,LOSS
718252,2023-05-09,2023,DISC,ADJ_BB_RATE,0.030814760397675382,PIT,COL,9.0,-120.0,11,LOSS
718075,2023-05-22,2023,DISC,ADJ_BB_RATE,0.021596525810217315,PIT,TEX,9.0,-110.0,10,LOSS
717907,2023-06-03,2023,DISC,ADJ_BB_RATE,0.01926296668929362,PIT,STL,9.0,100.0,7,WIN
716563,2023-09-16,2023,DISC,ADJ_BB_RATE,0.004149001163978549,PIT,NYY,9.0,100.0,9,PUSH
745477,2024-07-07,2024,VAL,ADJ_BB_RATE,0.030165233015266874,PIT,NYM,9.0,-110.0,5,WIN
745466,2024-08-08,2024,VAL,ADJ_BB_RATE,0.02563049821224383,PIT,SDP,9.0,-115.0,13,LOSS
745455,2024-09-07,2024,VAL,ADJ_BB_RATE,0.0026849761488713774,PIT,WSN,8.5,-102.0,8,WIN
745442,2024-09-25,2024,VAL,ADJ_BB_RATE,0.016393954457454937,PIT,MIL,8.0,-115.0,3,WIN
778359,2025-04-12,2025,OOS,ADJ_BB_RATE,0.00280882358060436,CLE,KCR,7.5,-112.0,9,LOSS
778206,2025-04-23,2025,OOS,ADJ_BB_RATE,0.00662699509111043,CLE,NYY,8.5,-118.0,6,WIN
778116,2025-04-30,2025,OOS,ADJ_BB_RATE,0.015050288809050905,CLE,MIN,7.0,-102.0,6,WIN
777721,2025-05-30,2025,OOS,ADJ_BB_RATE,0.041235344477295294,CLE,LAA,8.5,-108.0,5,WIN
777580,2025-06-09,2025,OOS,ADJ_BB_RATE,0.023843436057526462,CLE,CIN,8.5,-101.0,11,LOSS
716378,2023-09-30,2023,DISC,ADJ_BB_RATE,0.074742914032762,PIT,MIA,9.0,-118.0,10,LOSS
778015,2025-05-07,2025,OOS,ADJ_BB_RATE,0.020004469488049122,MIL,HOU,7.5,-105.0,10,LOSS
745491,2024-06-09,2024,VAL,ADJ_BB_RATE,0.02112604701868439,PIT,MIN,8.5,-115.0,16,LOSS
745461,2024-08-27,2024,VAL,ADJ_BB_RATE,0.018755754783116484,PIT,CHC,8.0,-108.0,14,LOSS
744972,2024-09-02,2024,VAL,ADJ_BB_RATE,0.026268492315019,TEX,NYY,9.0,-118.0,12,LOSS
744963,2024-09-07,2024,VAL,ADJ_BB_RATE,0.020963947109009545,TEX,LAA,8.5,-105.0,10,LOSS
777468,2025-06-17,2025,OOS,ADJ_BB_RATE,0.024567454516938005,TEX,KCR,8.5,-119.0,7,WIN
777302,2025-06-29,2025,OOS,ADJ_BB_RATE,0.023754819451704528,TEX,SEA,8.5,-112.0,10,LOSS
776981,2025-07-27,2025,OOS,ADJ_BB_RATE,0.018403608139526337,TEX,ATL,9.0,-111.0,9,PUSH
776845,2025-08-06,2025,OOS,ADJ_BB_RATE,0.05377987251345136,TEX,NYY,8.0,-115.0,5,WIN
776764,2025-08-12,2025,OOS,ADJ_BB_RATE,0.03297062562219683,TEX,ARI,8.5,-106.0,5,WIN
776623,2025-08-23,2025,OOS,ADJ_BB_RATE,0.05528868098165552,TEX,CLE,8.5,-109.0,10,LOSS
716462,2023-09-23,2023,DISC,ADJ_BB_RATE,0.023546498896191734,CIN,PIT,9.5,-112.0,25,LOSS
778460,2025-04-04,2025,OOS,ADJ_BB_RATE,0.002112965746491363,CHC,SDP,7.0,-112.0,4,WIN
778385,2025-04-09,2025,OOS,ADJ_BB_RATE,0.0024248721683572533,CHC,TEX,7.5,-105.0,8,LOSS
744914,2024-07-01,2024,VAL,ADJ_BB_RATE,0.05566619828047393,TOR,HOU,8.5,-102.0,4,WIN
744897,2024-08-10,2024,VAL,ADJ_BB_RATE,0.035592719697356584,TOR,OAK,9.0,-112.0,1,WIN
778114,2025-04-30,2025,OOS,ADJ_BB_RATE,0.04724495301619046,TOR,BOS,9.5,-120.0,13,LOSS
718440,2023-04-25,2023,DISC,ADJ_BB_RATE,0.009292318285955274,CLE,COL,8.0,-105.0,6,WIN
718306,2023-05-05,2023,DISC,ADJ_BB_RATE,0.016352427688637965,CLE,MIN,8.5,-110.0,2,WIN
717205,2023-07-29,2023,DISC,ADJ_BB_RATE,0.037070792850235915,LAD,CIN,10.5,-115.0,5,WIN
716741,2023-09-02,2023,DISC,ADJ_BB_RATE,0.01535238794899672,LAD,ATL,10.0,-108.0,6,WIN
777457,2025-06-18,2025,OOS,ADJ_BB_RATE,0.009112686020694207,LAD,SDP,9.5,-112.0,7,WIN
776389,2025-09-09,2025,OOS,ADJ_BB_RATE,0.031420105225282664,LAD,COL,9.0,-115.0,9,PUSH
746754,2024-08-25,2024,VAL,ADJ_BB_RATE,0.010849539733130993,CHW,DET,9.0,-108.0,13,LOSS
746749,2024-08-30,2024,VAL,ADJ_BB_RATE,0.033586376293885646,CHW,NYM,9.0,-112.0,6,WIN
746747,2024-09-10,2024,VAL,ADJ_BB_RATE,0.004038578966042743,CHW,CLE,8.5,-118.0,5,WIN
778294,2025-04-16,2025,OOS,ADJ_BB_RATE,0.014093404395948191,CHW,OAK,7.5,-108.0,4,WIN
777311,2025-06-29,2025,OOS,ADJ_BB_RATE,0.0020502190186620067,CHW,SFG,8.5,101.0,7,WIN
718523,2023-04-18,2023,DISC,ADJ_BB_RATE,0.012415520231194487,OAK,CHC,8.0,-120.0,4,WIN
717980,2023-05-28,2023,DISC,ADJ_BB_RATE,0.047826796082548646,OAK,HOU,8.5,-110.0,11,LOSS
717081,2023-08-07,2023,DISC,ADJ_BB_RATE,0.02398800911766879,OAK,TEX,8.5,105.0,8,WIN
716707,2023-09-05,2023,DISC,ADJ_BB_RATE,0.011825042568369732,OAK,TOR,8.0,-108.0,8,PUSH
716472,2023-09-22,2023,DISC,ADJ_BB_RATE,0.022089769463216335,OAK,DET,8.0,-118.0,10,LOSS
716669,2023-09-08,2023,DISC,ADJ_BB_RATE,0.046885554345201925,HOU,SDP,8.5,-105.0,13,LOSS
716596,2023-09-13,2023,DISC,ADJ_BB_RATE,0.03554409181838596,HOU,OAK,9.0,-115.0,8,WIN
716514,2023-09-19,2023,DISC,ADJ_BB_RATE,0.0070938844104006926,HOU,BAL,9.0,-105.0,14,LOSS
716448,2023-09-24,2023,DISC,ADJ_BB_RATE,0.06225184394580292,HOU,KCR,9.5,-112.0,11,LOSS
746400,2024-04-16,2024,VAL,ADJ_BB_RATE,0.008499616037235695,HOU,ATL,9.5,-102.0,8,WIN
746398,2024-04-30,2024,VAL,ADJ_BB_RATE,0.016502480947360017,HOU,CLE,9.0,-112.0,19,LOSS
746395,2024-05-05,2024,VAL,ADJ_BB_RATE,0.014874818614781966,HOU,SEA,8.0,-110.0,9,LOSS
746388,2024-05-17,2024,VAL,ADJ_BB_RATE,0.019213706663905622,HOU,MIL,8.0,-108.0,9,LOSS
746386,2024-05-22,2024,VAL,ADJ_BB_RATE,0.0077161922448921744,HOU,LAA,9.0,-112.0,3,WIN
746365,2024-07-30,2024,VAL,ADJ_BB_RATE,0.02187919339589519,HOU,PIT,8.5,-115.0,8,WIN
746355,2024-08-17,2024,VAL,ADJ_BB_RATE,0.022661358338513883,HOU,CHW,8.5,-118.0,7,WIN
777510,2025-06-14,2025,OOS,ADJ_BB_RATE,0.0196438429521691,HOU,MIN,7.0,-119.0,5,WIN
777192,2025-07-08,2025,OOS,ADJ_BB_RATE,0.016473447753533526,HOU,CLE,7.0,-106.0,16,LOSS
776753,2025-08-13,2025,OOS,ADJ_BB_RATE,0.015153137636718808,HOU,BOS,8.0,-113.0,5,WIN
776947,2025-07-29,2025,OOS,ADJ_BB_RATE,0.018303293924765172,SDP,NYM,8.5,-120.0,8,WIN
776702,2025-08-17,2025,OOS,ADJ_BB_RATE,0.013881402591449179,KCR,CHW,9.5,-103.0,8,WIN
776466,2025-09-03,2025,OOS,ADJ_BB_RATE,0.007099250611957297,KCR,LAA,9.0,-110.0,7,WIN
746696,2024-06-24,2024,VAL,ADJ_BB_RATE,0.005523785989890523,CIN,PIT,10.0,-115.0,16,LOSS
746680,2024-08-04,2024,VAL,ADJ_BB_RATE,0.03080981068886506,CIN,SFG,9.0,-120.0,10,LOSS
662731,2022-07-05,2022,DISC,ADJ_BB_RATE,0.08289385904141655,LAD,COL,8.5,-105.0,7,WIN
662575,2022-08-10,2022,DISC,ADJ_BB_RATE,0.02548958633185798,LAD,MIN,9.0,-115.0,13,LOSS
662600,2022-08-21,2022,DISC,ADJ_BB_RATE,0.0015588195665767746,LAD,MIA,7.5,-115.0,13,LOSS
716774,2023-08-30,2023,DISC,ADJ_BB_RATE,0.02195292238492977,LAD,ARI,9.5,-110.0,7,WIN
716589,2023-09-13,2023,DISC,ADJ_BB_RATE,0.006240601568404842,LAD,SDP,8.0,-102.0,7,WIN
745074,2024-07-09,2024,VAL,ADJ_BB_RATE,0.03464528221000423,TBR,NYY,8.0,-102.0,8,PUSH
745040,2024-09-18,2024,VAL,ADJ_BB_RATE,0.030435158891724715,TBR,BOS,7.5,-110.0,3,WIN
777420,2025-06-21,2025,OOS,ADJ_BB_RATE,0.004515925237050839,TBR,DET,8.5,-119.0,11,LOSS
777271,2025-07-02,2025,OOS,ADJ_BB_RATE,0.013150321352830431,TBR,OAK,9.0,-118.0,11,LOSS
777076,2025-07-20,2025,OOS,ADJ_BB_RATE,0.0007009226972502744,TBR,BAL,9.0,-122.0,8,WIN
776458,2025-09-04,2025,OOS,ADJ_BB_RATE,0.02211323153927055,TBR,CLE,8.5,-116.0,6,WIN
776305,2025-09-16,2025,OOS,ADJ_BB_RATE,0.003393566699474909,TBR,TOR,8.5,-115.0,11,LOSS
718598,2023-04-12,2023,DISC,ADJ_BB_RATE,0.010799765790761414,ARI,MIL,9.5,-120.0,10,LOSS
777763,2025-05-26,2025,OOS,ADJ_BB_RATE,0.03687123919079874,LAA,NYY,10.0,-118.0,6,WIN
777603,2025-06-07,2025,OOS,ADJ_BB_RATE,0.0001032512625156537,LAA,SEA,9.0,-115.0,14,LOSS
776885,2025-08-03,2025,OOS,ADJ_BB_RATE,0.06114737992206025,LAA,CHW,9.0,100.0,13,LOSS
776379,2025-09-10,2025,OOS,ADJ_BB_RATE,0.04158717815293319,OAK,BOS,10.5,-106.0,9,WIN
776172,2025-09-26,2025,OOS,ADJ_BB_RATE,0.006108286501869627,OAK,KCR,10.5,-116.0,7,WIN
745899,2024-06-11,2024,VAL,ADJ_BB_RATE,0.03144402272521291,MIN,COL,8.5,-115.0,9,LOSS
745869,2024-08-14,2024,VAL,ADJ_BB_RATE,0.01812235194984011,MIN,KCR,8.5,-118.0,5,WIN
777365,2025-06-25,2025,OOS,ADJ_BB_RATE,0.0028187822596280124,BAL,TEX,8.5,-115.0,7,WIN
777198,2025-07-08,2025,OOS,ADJ_BB_RATE,0.05958808830954171,BAL,NYM,10.0,-107.0,13,LOSS
746514,2024-08-29,2024,VAL,ADJ_BB_RATE,0.0033342483343570374,COL,MIA,11.5,-118.0,20,LOSS
778148,2025-04-27,2025,OOS,ADJ_BB_RATE,0.021121298112870654,COL,CIN,11.0,-102.0,9,WIN
777049,2025-07-22,2025,OOS,ADJ_BB_RATE,0.033518128265510774,COL,STL,12.0,-114.0,12,PUSH
776742,2025-08-14,2025,OOS,ADJ_BB_RATE,0.02184625924669305,COL,ARI,12.5,-113.0,10,WIN
776253,2025-09-19,2025,OOS,ADJ_BB_RATE,0.03292896178938356,COL,LAA,12.0,-114.0,13,LOSS
777563,2025-06-10,2025,OOS,ADJ_BB_RATE,0.004515318579864831,COL,SFG,11.5,-119.0,11,WIN
777410,2025-06-21,2025,OOS,ADJ_BB_RATE,0.0015575890943983935,COL,ARI,12.0,-112.0,8,WIN
777800,2025-05-23,2025,OOS,ADJ_BB_RATE,0.004865642162991596,HOU,SEA,8.5,-102.0,8,WIN
777725,2025-05-29,2025,OOS,ADJ_BB_RATE,0.03571784104749484,HOU,TBR,8.0,-102.0,16,LOSS
777550,2025-06-11,2025,OOS,ADJ_BB_RATE,0.03605220396000294,HOU,CHW,8.5,-112.0,12,LOSS
776937,2025-07-30,2025,OOS,ADJ_BB_RATE,0.008753720453771707,HOU,WSN,8.0,-120.0,10,LOSS
745651,2024-06-09,2024,VAL,ADJ_BB_RATE,0.006732706821001264,OAK,TOR,8.0,-105.0,10,LOSS
745636,2024-08-03,2024,VAL,ADJ_BB_RATE,0.026074438271028722,OAK,LAD,8.0,-120.0,10,LOSS
777176,2025-07-09,2025,OOS,ADJ_BB_RATE,0.0035851880029207014,OAK,ATL,10.5,-105.0,11,LOSS
744846,2024-06-15,2024,VAL,ADJ_BB_RATE,0.03876399133054688,WSN,MIA,9.0,-108.0,4,WIN
744838,2024-07-02,2024,VAL,ADJ_BB_RATE,0.007535264373856227,WSN,NYM,9.0,-102.0,9,PUSH
744823,2024-08-03,2024,VAL,ADJ_BB_RATE,0.006122177097163775,WSN,MIL,9.0,-102.0,10,LOSS
744819,2024-08-08,2024,VAL,ADJ_BB_RATE,0.0028478319838538164,WSN,SFG,8.5,100.0,14,LOSS
744800,2024-09-13,2024,VAL,ADJ_BB_RATE,0.014026480603530882,WSN,MIA,8.0,-112.0,5,WIN
744795,2024-09-25,2024,VAL,ADJ_BB_RATE,0.03349554535044176,WSN,KCR,7.5,-105.0,3,WIN
716401,2023-09-28,2023,DISC,ADJ_BB_RATE,0.042769975438921574,DET,KCR,7.0,-102.0,10,LOSS
777334,2025-06-27,2025,OOS,ADJ_BB_RATE,0.01509422027512904,DET,MIN,8.5,100.0,5,WIN
778322,2025-04-14,2025,OOS,ADJ_BB_RATE,0.018471653566299755,TOR,ATL,9.0,100.0,12,LOSS
778241,2025-04-20,2025,OOS,ADJ_BB_RATE,0.010554951291146402,TOR,SEA,8.5,-102.0,11,LOSS
776557,2025-08-27,2025,OOS,ADJ_BB_RATE,0.02538663621109456,SFG,CHC,8.5,-110.0,15,LOSS
777086,2025-07-19,2025,OOS,ADJ_BB_RATE,0.017384436983586812,SEA,HOU,8.0,-109.0,13,LOSS
776805,2025-08-09,2025,OOS,ADJ_BB_RATE,0.008794274302754946,SEA,TBR,8.0,-115.0,11,LOSS
746144,2024-05-19,2024,VAL,ADJ_BB_RATE,0.009950205882261632,LAD,CIN,8.5,-118.0,5,WIN
778302,2025-04-15,2025,OOS,ADJ_BB_RATE,0.02266718501911135,LAD,COL,8.5,-110.0,8,WIN
777937,2025-05-13,2025,OOS,ADJ_BB_RATE,0.0164940119487468,LAD,OAK,9.5,-115.0,12,LOSS
662872,2022-05-12,2022,DISC,ADJ_BB_RATE,0.05020429551093262,DET,OAK,8.0,-110.0,8,PUSH
662904,2022-07-02,2022,DISC,ADJ_BB_RATE,0.0070000134891441785,DET,KCR,9.0,-110.0,7,WIN
746426,2024-09-01,2024,VAL,ADJ_BB_RATE,0.030877336351010438,DET,BOS,9.5,-120.0,5,WIN
746423,2024-09-13,2024,VAL,ADJ_BB_RATE,0.08565074357685462,DET,BAL,8.0,-118.0,1,WIN
746422,2024-09-14,2024,VAL,ADJ_BB_RATE,0.06262649698214728,DET,BAL,8.0,-115.0,6,WIN
746414,2024-09-28,2024,VAL,ADJ_BB_RATE,0.09706345027035744,DET,CHW,7.5,-118.0,4,WIN
716651,2023-09-09,2023,DISC,ADJ_BB_RATE,0.020255994332305932,ATL,PIT,10.5,-120.0,12,LOSS
746776,2024-06-28,2024,VAL,ADJ_BB_RATE,0.03801027411527144,CHW,COL,8.5,100.0,8,WIN
746764,2024-07-31,2024,VAL,ADJ_BB_RATE,0.011733320731130465,CHW,KCR,9.0,-122.0,13,LOSS
746112,2024-08-10,2024,VAL,ADJ_BB_RATE,0.032368329645581985,LAD,PIT,8.0,-108.0,5,WIN
746905,2024-09-20,2024,VAL,ADJ_BB_RATE,0.021730182207266347,BOS,MIN,8.5,-112.0,6,WIN
778426,2025-04-07,2025,OOS,ADJ_BB_RATE,0.006419628345370847,BOS,TOR,8.5,102.0,8,WIN
777423,2025-06-21,2025,OOS,ADJ_BB_RATE,0.0013927552845685674,PHI,NYM,10.0,-113.0,15,LOSS
745357,2024-04-09,2024,VAL,ADJ_BB_RATE,0.0121402041039203,SFG,WSN,8.0,-102.0,8,PUSH
745345,2024-05-12,2024,VAL,ADJ_BB_RATE,0.0818300373707459,SFG,CIN,7.0,102.0,11,LOSS
745339,2024-05-18,2024,VAL,ADJ_BB_RATE,0.012832935912130198,SFG,COL,8.0,-108.0,18,LOSS
745333,2024-05-29,2024,VAL,ADJ_BB_RATE,0.0038608362309818373,SFG,PHI,7.5,-108.0,7,WIN
745334,2024-06-10,2024,VAL,ADJ_BB_RATE,0.008838733576324406,SFG,HOU,8.0,-108.0,7,WIN
745315,2024-07-26,2024,VAL,ADJ_BB_RATE,0.018776226364855153,SFG,COL,8.0,-118.0,15,LOSS
777259,2025-07-03,2025,OOS,ADJ_BB_RATE,0.01754461505927793,CHC,CLE,8.5,-108.0,1,WIN
776915,2025-08-01,2025,OOS,ADJ_BB_RATE,0.00043709881917448207,CHC,BAL,7.0,-108.0,1,WIN
776847,2025-08-06,2025,OOS,ADJ_BB_RATE,0.027784908595550148,CHC,CIN,7.5,-113.0,7,WIN
777459,2025-08-18,2025,OOS,ADJ_BB_RATE,0.008481414342198812,CHC,MIL,8.0,-113.0,7,WIN
776252,2025-09-20,2025,OOS,ADJ_BB_RATE,0.006996839077317916,NYM,WSN,8.5,-116.0,8,WIN
777424,2025-06-21,2025,OOS,ADJ_BB_RATE,0.05330978558374199,MIA,ATL,8.5,-111.0,7,WIN
777263,2025-07-03,2025,OOS,ADJ_BB_RATE,0.02387822100322886,MIA,MIN,8.0,-111.0,5,WIN
776910,2025-08-02,2025,OOS,ADJ_BB_RATE,0.004486490275862865,MIA,NYY,8.0,-116.0,2,WIN
776386,2025-09-10,2025,OOS,ADJ_BB_RATE,0.03879228015684747,MIA,WSN,8.5,-109.0,11,LOSS
776207,2025-09-23,2025,OOS,ADJ_BB_RATE,0.04497804817495227,LAA,KCR,9.0,-114.0,12,LOSS
776135,2025-09-28,2025,OOS,ADJ_BB_RATE,0.09241767558087763,LAA,HOU,9.5,-108.0,8,WIN
717281,2023-07-23,2023,DISC,ADJ_BB_RATE,0.004409362479956172,SEA,TOR,8.5,100.0,7,WIN
716606,2023-09-12,2023,DISC,ADJ_BB_RATE,0.03373451657866437,SEA,LAA,7.5,102.0,8,LOSS
716379,2023-09-29,2023,DISC,ADJ_BB_RATE,0.018455498105127414,SEA,TEX,7.5,-112.0,8,LOSS
745259,2024-05-15,2024,VAL,ADJ_BB_RATE,0.0020273553089332416,SEA,KCR,7.5,-105.0,6,WIN
745212,2024-08-25,2024,VAL,ADJ_BB_RATE,0.019119633143221206,SEA,SFG,7.0,-108.0,7,PUSH
745205,2024-09-17,2024,VAL,ADJ_BB_RATE,0.0016188615852142652,SEA,NYY,7.0,-105.0,13,LOSS
776857,2025-08-05,2025,OOS,ADJ_BB_RATE,0.0056893065873092966,SEA,CHW,7.5,-119.0,11,LOSS
776638,2025-08-22,2025,OOS,ADJ_BB_RATE,0.04775032313948867,SEA,OAK,8.0,-115.0,5,WIN
776835,2025-08-08,2025,OOS,ADJ_BB_RATE,0.01278012183945652,NYY,HOU,7.5,-108.0,8,LOSS
661475,2022-09-03,2022,DISC,ADJ_BB_RATE,0.04477928887427638,ATL,MIA,8.0,-110.0,3,WIN
718636,2023-04-10,2023,DISC,ADJ_BB_RATE,0.0077536200634248775,ATL,CIN,8.5,-105.0,9,LOSS
717358,2023-07-18,2023,DISC,ADJ_BB_RATE,0.03238272790750497,ATL,ARI,10.5,-110.0,29,LOSS
747134,2024-04-22,2024,VAL,ADJ_BB_RATE,0.025182468050405065,ATL,MIA,9.5,-112.0,3,WIN
778284,2025-04-18,2025,OOS,ADJ_BB_RATE,0.0009453722379169742,ATL,MIN,8.0,-105.0,10,LOSS
778060,2025-05-04,2025,OOS,ADJ_BB_RATE,0.004476190534534022,ATL,LAD,9.5,-118.0,7,WIN
777929,2025-05-14,2025,OOS,ADJ_BB_RATE,0.001670039849021577,ATL,WSN,9.0,-105.0,9,PUSH
777261,2025-07-03,2025,OOS,ADJ_BB_RATE,0.021491255887833252,ATL,LAA,9.0,-108.0,6,WIN
777069,2025-07-21,2025,OOS,ADJ_BB_RATE,0.071655080837286,ATL,SFG,9.5,-110.0,14,LOSS
776687,2025-08-19,2025,OOS,ADJ_BB_RATE,0.01151058199608102,ATL,CHW,8.5,-106.0,21,LOSS
716851,2023-08-25,2023,DISC,ADJ_BB_RATE,0.004350537540248119,ARI,CIN,9.0,-115.0,18,LOSS
747182,2024-06-30,2024,VAL,ADJ_BB_RATE,0.012706330931872213,ARI,OAK,8.5,-115.0,6,WIN
747147,2024-09-29,2024,VAL,ADJ_BB_RATE,0.007510528728478655,ARI,SDP,8.5,100.0,13,LOSS
718090,2023-05-21,2023,DISC,ADJ_BB_RATE,0.0029262982275044744,ATL,SEA,9.5,-110.0,5,WIN
718019,2023-05-26,2023,DISC,ADJ_BB_RATE,0.019788757072272525,ATL,PHI,10.0,-105.0,10,PUSH
778431,2025-08-09,2025,OOS,ADJ_BB_RATE,0.05078720578940228,ATL,MIA,8.5,101.0,8,WIN
776669,2025-08-20,2025,OOS,ADJ_BB_RATE,0.02464222970010449,ATL,CHW,9.0,-111.0,1,WIN
778253,2025-04-19,2025,OOS,ADJ_BB_RATE,0.006551440437836646,MIL,OAK,8.5,-115.0,4,WIN
778397,2025-04-08,2025,OOS,ADJ_BB_RATE,0.013065576204427953,SFG,CIN,7.5,-120.0,1,WIN
777587,2025-06-08,2025,OOS,ADJ_BB_RATE,0.012609186090341248,SFG,ATL,8.0,-115.0,7,WIN
777417,2025-06-21,2025,OOS,ADJ_BB_RATE,0.030973063543712778,SFG,BOS,8.0,-119.0,5,WIN
776729,2025-08-15,2025,OOS,ADJ_BB_RATE,0.02902856432753724,SFG,TBR,8.0,-107.0,13,LOSS
716622,2023-09-11,2023,DISC,ADJ_BB_RATE,0.03686747144996419,LAD,SDP,9.5,-105.0,19,LOSS
746151,2024-05-08,2024,VAL,ADJ_BB_RATE,0.003674363244294203,LAD,MIA,9.0,-122.0,4,WIN
777361,2025-06-25,2025,OOS,ADJ_BB_RATE,0.037540285716323014,MIL,PIT,6.5,-106.0,6,WIN
776586,2025-08-26,2025,OOS,ADJ_BB_RATE,0.029084500018346015,MIL,ARI,8.0,-109.0,17,LOSS
776500,2025-09-01,2025,OOS,ADJ_BB_RATE,0.04281068850826853,MIL,PHI,9.0,-118.0,18,LOSS
745490,2024-06-17,2024,VAL,ADJ_BB_RATE,0.0005125197940570002,PIT,CIN,8.5,-118.0,5,WIN
745465,2024-08-22,2024,VAL,ADJ_BB_RATE,0.01786108506348161,PIT,CIN,7.5,-122.0,7,WIN
745454,2024-09-09,2024,VAL,ADJ_BB_RATE,0.014801561698046209,PIT,MIA,7.5,-105.0,5,WIN
777806,2025-05-23,2025,OOS,ADJ_BB_RATE,0.001992632423023994,PIT,MIL,7.0,-118.0,11,LOSS
777288,2025-07-01,2025,OOS,ADJ_BB_RATE,0.015912581169193783,PIT,STL,7.5,-123.0,1,WIN
716564,2023-09-16,2023,DISC,ADJ_BB_RATE,0.015648556302426696,OAK,SDP,9.0,-115.0,7,WIN
778173,2025-04-26,2025,OOS,ADJ_BB_RATE,0.024749747496380696,WSN,NYM,9.5,-122.0,2,WIN
777042,2025-07-22,2025,OOS,ADJ_BB_RATE,0.0161833905922788,WSN,CIN,8.5,-101.0,7,WIN
776286,2025-09-17,2025,OOS,ADJ_BB_RATE,0.037348814391674014,WSN,ATL,8.5,-114.0,13,LOSS
777160,2025-07-11,2025,OOS,ADJ_BB_RATE,0.0029131549360205643,CIN,COL,9.0,100.0,5,WIN
776967,2025-07-28,2025,OOS,ADJ_BB_RATE,0.03853599113507837,CIN,LAD,9.0,-105.0,7,WIN
776907,2025-08-02,2025,OOS,ADJ_BB_RATE,0.008315110258343467,CIN,ATL,8.0,-107.0,6,WIN
745296,2024-08-31,2024,VAL,ADJ_BB_RATE,0.014491114380540413,SFG,MIA,7.5,-102.0,7,WIN
716699,2023-09-06,2023,DISC,ADJ_BB_RATE,0.03028581239970563,CHC,SFG,11.0,-115.0,10,WIN
746832,2024-09-06,2024,VAL,ADJ_BB_RATE,0.031895323798183085,CHC,NYY,8.0,-110.0,3,WIN
746830,2024-09-17,2024,VAL,ADJ_BB_RATE,0.0015027414963867027,CHC,OAK,8.5,-122.0,7,WIN
747012,2024-07-12,2024,VAL,ADJ_BB_RATE,0.012335182159486747,BAL,NYY,9.0,-110.0,5,WIN
746997,2024-08-17,2024,VAL,ADJ_BB_RATE,0.07316163685718342,BAL,BOS,9.5,-112.0,6,WIN
746995,2024-08-23,2024,VAL,ADJ_BB_RATE,0.021324236728215002,BAL,HOU,8.5,-105.0,12,LOSS
746991,2024-09-03,2024,VAL,ADJ_BB_RATE,0.015507589306133357,BAL,CHW,8.5,100.0,9,LOSS
746983,2024-09-21,2024,VAL,ADJ_BB_RATE,0.020414019925896174,BAL,DET,8.5,-115.0,10,LOSS
778512,2025-03-31,2025,OOS,ADJ_BB_RATE,0.00435959536072178,BAL,BOS,9.5,-110.0,13,LOSS
778115,2025-04-30,2025,OOS,ADJ_BB_RATE,0.011537100059652368,BAL,NYY,9.5,-115.0,9,WIN
777573,2025-06-10,2025,OOS,ADJ_BB_RATE,0.007090247894683679,BAL,DET,9.0,-108.0,8,WIN
