gpk,date,season,home_team,away_team,home_score,away_score,actual_total,actual_f5_total,park_factor_runs,temperature,wind_speed,wind_direction,home_rest_days,away_rest_days,umpire_over_rate,innings_played,completed_early,total_line,total_over_price,total_under_price,f5_line,late_implied,f5_ratio,actual_late,path_state,fg_over,fg_under,fg_push,path_error,fg_error,home_sp_avg_ip,home_sp_fip,home_sp_ip_std,home_sp_k_rate,away_sp_avg_ip,away_sp_fip,away_sp_ip_std,away_sp_k_rate,home_bp_era,away_bp_era,sp_length_diff,bp_quality_diff,sp_fragility_max,sp_fragility_avg,sp_avg_ip_min,bp_era_avg,sp_fip_avg,sp_fip_max,split,warm,month,game_month,is_dome,warm_climate_park,year
717726,2023-06-17,2023,KCR,LAA,10,9,19,6.0,100,85.9,7.3,191.0,1,1,1.0,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,13.0,EARLY_HEAVY,1,0,0,9.0,9.5,,,,,5.24,4.631297709923665,0.9822875795249012,0.2212389380530973,,5.7398318145120015,,,0.9822875795249012,0.9822875795249012,5.24,5.7398318145120015,4.631297709923665,4.631297709923665,discovery,True,6,6,False,False,2023
717726,2023-06-17,2023,KCR,LAA,10,9,19,6.0,100,85.9,7.3,191.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,13.0,EARLY_HEAVY,1,0,0,9.0,9.5,,,,,4.6,4.286956521739131,0.5887840577551897,0.2409638554216867,,5.7398318145120015,,,0.5887840577551897,0.5887840577551897,4.6,5.7398318145120015,4.286956521739131,4.286956521739131,discovery,True,6,6,False,False,2023
717726,2023-06-17,2023,KCR,LAA,10,9,19,6.0,100,85.9,7.3,191.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,13.0,EARLY_HEAVY,1,0,0,9.0,9.5,,,,,5.24,4.631297709923665,0.9822875795249012,0.2212389380530973,,5.7398318145120015,,,0.9822875795249012,0.9822875795249012,5.24,5.7398318145120015,4.631297709923665,4.631297709923665,discovery,True,6,6,False,False,2023
717724,2023-06-17,2023,ATL,COL,10,2,12,11.0,102,86.0,6.2,322.0,1,1,1.0,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,1,0,0,-3.0,2.5,5.7,3.6625199362041463,1.1385036127261416,0.2091254752851711,4.307692307692308,5.271428571428571,1.2566234774595626,0.1764705882352941,4.027167266782295,5.4193695753272415,1.3923076923076927,-1.3922023085449462,1.2566234774595626,1.197563545092852,4.307692307692308,4.723268421054769,4.466974253816359,5.271428571428571,discovery,True,6,6,False,True,2023
717724,2023-06-17,2023,ATL,COL,10,2,12,11.0,102,86.0,6.2,322.0,1,1,1.0,9,False,9.0,100.0,-120.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,1,0,0,-2.5,3.0,5.7,3.6625199362041463,1.1385036127261416,0.2091254752851711,4.307692307692308,5.271428571428571,1.2566234774595626,0.1764705882352941,4.027167266782295,5.4193695753272415,1.3923076923076927,-1.3922023085449462,1.2566234774595626,1.197563545092852,4.307692307692308,4.723268421054769,4.466974253816359,5.271428571428571,discovery,True,6,6,False,True,2023
717716,2023-06-18,2023,ATL,COL,14,6,20,15.0,102,82.8,6.6,237.0,1,1,0.978,9,False,9.0,-115.0,-105.0,6.5,2.5,0.7222222222222222,5.0,EARLY_HEAVY,1,0,0,2.5,11.0,5.454545454545454,3.933333333333333,0.9643541146025932,0.2738432483474977,3.984615384615384,4.589961389961391,1.7681657887229514,0.209090909090909,4.022720655237783,5.402917895439392,1.46993006993007,-1.3801972402016087,1.7681657887229514,1.3662599516627725,3.984615384615384,4.712819275338587,4.261647361647362,4.589961389961391,discovery,True,6,6,False,True,2023
717713,2023-06-18,2023,NYM,STL,7,8,15,14.0,94,77.1,8.8,322.0,1,1,1.0,9,False,9.5,100.0,-120.0,7.5,2.0,0.7894736842105263,1.0,EARLY_HEAVY,1,0,0,-1.0,5.5,5.008108108108108,4.009498111171074,1.418210605418434,0.2130750605326876,4.409090909090909,4.560824742268042,1.0606173159575942,0.1731601731601731,4.48619273643038,4.716889728984475,0.5990171990171991,-0.2306969925540949,1.418210605418434,1.239413960688014,4.409090909090909,4.601541232707428,4.285161426719558,4.560824742268042,discovery,True,6,6,False,False,2023
717699,2023-06-19,2023,WSN,STL,6,8,14,11.0,101,85.6,9.0,113.0,1,1,0.979,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,3.0,EARLY_HEAVY,1,0,0,-1.0,4.5,,,,,4.854545454545455,4.23932584269663,1.3810717965983184,0.2170385395537525,,4.714432121496713,,,1.3810717965983184,1.3810717965983184,4.854545454545455,4.714432121496713,4.23932584269663,4.23932584269663,discovery,True,6,6,False,False,2023
717699,2023-06-19,2023,WSN,STL,6,8,14,11.0,101,85.6,9.0,113.0,1,1,0.979,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,3.0,EARLY_HEAVY,1,0,0,-1.0,4.5,,,,,5.359523809523809,5.390137716570414,0.9178605887578404,0.2228976697061803,,4.714432121496713,,,0.9178605887578404,0.9178605887578404,5.359523809523809,4.714432121496713,5.390137716570414,5.390137716570414,discovery,True,6,6,False,False,2023
717699,2023-06-19,2023,WSN,STL,6,8,14,11.0,101,85.6,9.0,113.0,1,1,0.979,9,False,8.5,-115.0,-105.0,5.5,3.0,0.6470588235294118,3.0,EARLY_HEAVY,1,0,0,0.0,5.5,,,,,4.854545454545455,4.23932584269663,1.3810717965983184,0.2170385395537525,,4.714432121496713,,,1.3810717965983184,1.3810717965983184,4.854545454545455,4.714432121496713,4.23932584269663,4.23932584269663,discovery,True,6,6,False,False,2023
717699,2023-06-19,2023,WSN,STL,6,8,14,11.0,101,85.6,9.0,113.0,1,1,0.979,9,False,8.5,-115.0,-105.0,5.5,3.0,0.6470588235294118,3.0,EARLY_HEAVY,1,0,0,0.0,5.5,,,,,5.359523809523809,5.390137716570414,0.9178605887578404,0.2228976697061803,,4.714432121496713,,,0.9178605887578404,0.9178605887578404,5.359523809523809,4.714432121496713,5.390137716570414,5.390137716570414,discovery,True,6,6,False,False,2023
717679,2023-06-20,2023,CLE,OAK,3,2,5,1.0,98,75.6,10.1,53.0,2,2,1.0,10,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,4.0,EARLY_HEAVY,0,1,0,0.5,-3.5,4.82,3.8390041493775935,1.3823289526495977,0.2307692307692307,4.652941176470588,5.892793931731985,1.4085088067965814,0.1999999999999999,3.710281481245805,6.832661654033212,0.1670588235294126,-3.1223801727874063,1.4085088067965814,1.3954188797230895,4.652941176470588,5.271471567639509,4.8658990405547895,5.892793931731985,discovery,True,6,6,False,False,2023
717669,2023-06-21,2023,CIN,COL,5,3,8,6.0,107,77.4,9.9,86.0,1,1,1.0,9,False,9.5,-105.0,-115.0,7.5,2.0,0.7894736842105263,2.0,EARLY_HEAVY,0,1,0,0.0,-1.5,5.733333333333333,3.374418604651163,0.4618802153517004,0.1690140845070422,,,,,5.6145558198130034,5.406914515680117,,0.2076413041328866,0.4618802153517004,0.4618802153517004,5.733333333333333,5.51073516774656,3.374418604651163,3.374418604651163,discovery,True,6,6,False,True,2023
717668,2023-06-21,2023,DET,KCR,9,4,13,7.0,99,79.5,11.6,74.0,1,1,1.0,9,False,8.5,-115.0,-105.0,6.5,2.0,0.7647058823529411,6.0,EARLY_HEAVY,1,0,0,4.0,4.5,4.769230769230769,4.441935483870968,1.2808751014993718,0.2310469314079422,5.602631578947369,3.697886331611085,1.202809063975336,0.2286652078774617,4.332818917620387,5.803928007302292,-0.8334008097165997,-1.4711090896819048,1.2808751014993718,1.241842082737354,4.769230769230769,5.06837346246134,4.0699109077410265,4.441935483870968,discovery,True,6,6,False,False,2023
717658,2023-06-22,2023,MIN,BOS,6,0,6,6.0,99,88.4,5.4,210.0,1,1,1.0,9,False,9.0,100.0,-120.0,6.5,2.5,0.7222222222222222,0.0,EARLY_HEAVY,0,1,0,-2.5,-3.0,5.553658536585366,3.4898550724637687,1.011705876471915,0.2574468085106383,,,,,,5.771074644552292,,,1.011705876471915,1.011705876471915,5.553658536585366,5.771074644552292,3.4898550724637687,3.4898550724637687,discovery,True,6,6,True,False,2023
717656,2023-06-23,2023,PHI,NYM,5,1,6,3.0,104,76.5,6.6,168.0,1,2,0.979,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,3.0,EARLY_HEAVY,0,1,0,-1.0,-3.5,5.227272727272728,3.882608695652174,1.6470359051117471,0.2041237113402061,5.361538461538462,4.146915351506456,1.2659242088545832,0.2833876221498371,5.004460843310308,4.45332434157025,-0.1342657342657345,0.551136501740058,1.6470359051117471,1.4564800569831653,5.227272727272728,4.728892592440278,4.014762023579315,4.146915351506456,discovery,True,6,6,False,False,2023
717631,2023-06-24,2023,CIN,ATL,6,7,13,10.0,107,85.3,6.6,282.0,1,1,0.97,9,False,10.5,-115.0,-105.0,6.5,4.0,0.6190476190476191,3.0,EARLY_HEAVY,1,0,0,-1.0,2.5,5.1375,4.404379562043796,1.6065892543702835,0.1590013140604468,4.9625,4.358690176322418,0.6232117273791126,0.1314285714285714,5.609303205968447,4.031300486030088,0.1749999999999998,1.5780027199383593,1.6065892543702835,1.114900490874698,4.9625,4.820301845999268,4.381534869183107,4.404379562043796,discovery,True,6,6,False,True,2023
717626,2023-06-24,2023,LAD,HOU,8,7,15,9.0,95,74.9,10.3,229.0,1,1,1.0,9,False,8.0,-105.0,-115.0,5.0,3.0,0.625,6.0,EARLY_HEAVY,1,0,0,3.0,7.0,5.64,2.7390070921985816,0.4979959839195491,0.2456140350877192,5.433333333333334,7.0036809815950924,0.4932882862316248,0.2054794520547945,4.283723561221889,3.797579811833472,0.2066666666666661,0.4861437493884164,0.4979959839195491,0.4956421350755869,5.433333333333334,4.0406516865276805,4.871344036896837,7.0036809815950924,discovery,True,6,6,False,True,2023
717624,2023-06-25,2023,PHI,NYM,7,6,13,7.0,104,84.8,4.7,215.0,1,1,1.0,9,False,9.0,-120.0,100.0,5.5,3.5,0.6111111111111112,6.0,EARLY_HEAVY,1,0,0,2.5,4.0,5.775609756097562,2.667905405405405,1.1555908635423005,0.2676923076923077,4.955263157894737,4.139989378651089,1.4363424586796751,0.2132701421800947,4.969976746925327,4.432744257842765,0.8203465982028249,0.5372324890825615,1.4363424586796751,1.2959666611109877,4.955263157894737,4.701360502384047,3.4039473920282477,4.139989378651089,discovery,True,6,6,False,False,2023
717622,2023-06-25,2023,NYY,TEX,5,3,8,5.0,103,83.7,5.0,153.0,1,1,0.989,9,False,8.0,-115.0,-105.0,5.5,2.5,0.6875,3.0,EARLY_HEAVY,0,0,1,0.5,0.0,6.020408163265306,3.4033898305084747,1.227290306569167,0.3045302013422818,5.851428571428571,3.698046875,1.674615219820297,0.235224586288416,4.158508443999088,5.1127622480706485,0.1689795918367345,-0.9542538040715608,1.674615219820297,1.450952763194732,5.851428571428571,4.635635346034868,3.550718352754237,3.698046875,discovery,True,6,6,False,False,2023
717589,2023-06-28,2023,BAL,CIN,7,11,18,10.0,106,78.9,5.0,297.0,1,1,0.974,10,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,8.0,EARLY_HEAVY,1,0,0,4.0,8.5,5.395744680851064,4.083280757097792,1.406963651273088,0.1927601809954751,4.653846153846154,5.4479338842975205,1.083678446015687,0.1959459459459459,4.332794684363536,5.590178261691678,0.7418985270049099,-1.2573835773281417,1.406963651273088,1.2453210486443875,4.653846153846154,4.961486473027607,4.765607320697656,5.4479338842975205,discovery,True,6,6,False,False,2023
717582,2023-06-28,2023,STL,HOU,7,10,17,9.0,97,92.1,10.5,168.0,1,1,1.016,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,8.0,EARLY_HEAVY,1,0,0,4.5,8.5,5.958333333333333,3.867832167832168,1.324215276792554,0.1825,5.3575,3.4053196453569763,1.0514672288442153,0.2883506343713956,4.66756508864973,4.104098804517426,0.6008333333333331,0.5634662841323044,1.324215276792554,1.1878412528183846,5.3575,4.385831946583577,3.636575906594573,3.867832167832168,discovery,True,6,6,False,False,2023
717571,2023-06-29,2023,PIT,SDP,5,4,9,5.0,101,75.0,0.5,117.0,1,1,0.97,9,False,9.0,100.0,-120.0,5.5,3.5,0.6111111111111112,4.0,EARLY_HEAVY,0,0,1,0.5,0.0,4.508333333333334,4.567837338262477,2.095648449583666,0.1887550200803212,5.795121951219512,3.4946127946127947,1.0336709388176186,0.2397191574724172,6.0878340283876,5.990275020894675,-1.2867886178861785,0.0975590074929249,2.095648449583666,1.5646596942006423,4.508333333333334,6.039054524641138,4.031225066437636,4.567837338262477,discovery,True,6,6,False,False,2023
717566,2023-06-29,2023,STL,HOU,0,14,14,6.0,97,91.2,6.5,186.0,1,1,1.0,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,8.0,EARLY_HEAVY,1,0,0,4.0,4.5,5.68780487804878,3.980445969125215,1.3113342674450366,0.1632453567937438,5.666666666666667,4.905882352941177,1.095445115010332,0.1875,4.730715020987624,4.094037237685472,0.0211382113821132,0.6366777833021517,1.3113342674450366,1.2033896912276845,5.666666666666667,4.412376129336549,4.443164161033196,4.905882352941177,discovery,True,6,6,False,False,2023
717563,2023-06-30,2023,PHI,WSN,1,2,3,3.0,104,84.9,5.8,182.0,1,2,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,0.0,EARLY_HEAVY,0,1,0,-4.0,-6.5,4.366666666666666,3.9633587786259534,1.3276545735494103,0.2358490566037736,5.345454545454545,5.368367346938776,0.8986953193132824,0.2243713733075435,4.89544658540698,5.439556767729845,-0.9787878787878784,-0.5441101823228642,1.3276545735494103,1.1131749464313463,4.366666666666666,5.1675016765684125,4.665863062782365,5.368367346938776,discovery,True,6,6,False,False,2023
717561,2023-06-30,2023,BAL,MIN,1,8,9,8.0,106,79.4,7.8,182.0,2,2,1.0,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,1.0,EARLY_HEAVY,1,0,0,-2.5,0.5,5.47027027027027,4.207905138339921,1.1032439200589992,0.1867749419953596,5.604166666666667,3.4527881040892194,1.2344278256494334,0.2590308370044053,4.340340997970231,4.92045376388022,-0.1338963963963966,-0.5801127659099885,1.2344278256494334,1.1688358728542163,5.47027027027027,4.630397380925226,3.83034662121457,4.207905138339921,discovery,True,6,6,False,False,2023
717561,2023-06-30,2023,BAL,MIN,1,8,9,8.0,106,79.4,7.8,182.0,2,2,1.0,9,False,8.0,-110.0,-110.0,5.0,3.0,0.625,1.0,EARLY_HEAVY,1,0,0,-2.0,1.0,5.47027027027027,4.207905138339921,1.1032439200589992,0.1867749419953596,5.604166666666667,3.4527881040892194,1.2344278256494334,0.2590308370044053,4.340340997970231,4.92045376388022,-0.1338963963963966,-0.5801127659099885,1.2344278256494334,1.1688358728542163,5.47027027027027,4.630397380925226,3.83034662121457,4.207905138339921,discovery,True,6,6,False,False,2023
717558,2023-06-30,2023,ATL,MIA,16,4,20,14.0,102,89.2,7.1,332.0,2,1,1.0,9,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,6.0,EARLY_HEAVY,1,0,0,2.0,10.5,4.6,8.308695652173913,1.9798989873223325,0.1041666666666666,4.04,4.041584158415842,0.9528903399657276,0.1666666666666666,3.996111850681645,4.759731779533449,0.5599999999999996,-0.7636199288518037,1.9798989873223325,1.46639466364403,4.04,4.3779218151075465,6.175139905294877,8.308695652173913,discovery,True,6,6,False,True,2023
717536,2023-07-01,2023,ATL,MIA,7,0,7,6.0,102,83.4,5.1,360.0,1,1,1.031,9,False,8.0,-110.0,-110.0,5.0,3.0,0.625,1.0,EARLY_HEAVY,0,1,0,-2.0,-1.0,5.434782608695652,3.908,0.947327795269843,0.2752707581227437,5.144444444444444,2.962419006479482,0.7299162813486068,0.2918918918918918,3.9795304737078623,4.815632407613023,0.2903381642512084,-0.836101933905161,0.947327795269843,0.8386220383092249,5.144444444444444,4.397581440660443,3.435209503239741,3.908,discovery,True,7,7,False,True,2023
717537,2023-07-01,2023,KCR,LAD,6,4,10,8.0,100,83.4,13.5,274.0,1,1,1.005,9,False,8.5,-125.0,105.0,5.0,3.5,0.5882352941176471,2.0,EARLY_HEAVY,1,0,0,-1.5,1.5,,,,,5.560975609756097,4.07280701754386,1.1922411771073185,0.2390829694323144,,5.70697771112801,,,1.1922411771073185,1.1922411771073185,5.560975609756097,5.70697771112801,4.07280701754386,4.07280701754386,discovery,True,7,7,False,False,2023
717537,2023-07-01,2023,KCR,LAD,6,4,10,8.0,100,83.4,13.5,274.0,1,1,1.005,9,False,8.5,-125.0,105.0,5.0,3.5,0.5882352941176471,2.0,EARLY_HEAVY,1,0,0,-1.5,1.5,,,,,4.942424242424242,4.702145922746782,0.9978195926087736,0.1944074567243675,,5.70697771112801,,,0.9978195926087736,0.9978195926087736,4.942424242424242,5.70697771112801,4.702145922746782,4.702145922746782,discovery,True,7,7,False,False,2023
717528,2023-07-02,2023,PHI,WSN,4,5,9,8.0,104,84.7,5.9,245.0,1,1,1.0,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,0,1,0,-3.0,-0.5,5.294736842105263,3.672166998011929,1.4244861317987816,0.2052752293577981,4.644,5.172437553832903,1.1402046599916464,0.1787819253438114,4.853061766485708,5.5748670747594975,0.6507368421052631,-0.7218053082737894,1.4244861317987816,1.282345395895214,4.644,5.213964420622602,4.422302275922416,5.172437553832903,discovery,True,7,7,False,False,2023
717517,2023-07-03,2023,WSN,CIN,2,3,5,4.0,101,81.9,2.3,17.0,1,1,1.021,9,False,10.0,-120.0,100.0,6.0,4.0,0.6,1.0,EARLY_HEAVY,0,1,0,-3.0,-5.0,,,,,4.614285714285714,5.336222910216719,1.0516339980877691,0.1892744479495268,,5.667851984683118,,,1.0516339980877691,1.0516339980877691,4.614285714285714,5.667851984683118,5.336222910216719,5.336222910216719,discovery,True,7,7,False,False,2023
717517,2023-07-03,2023,WSN,CIN,2,3,5,4.0,101,81.9,2.3,17.0,1,1,1.021,9,False,10.0,-120.0,100.0,6.0,4.0,0.6,1.0,EARLY_HEAVY,0,1,0,-3.0,-5.0,,,,,4.58,4.641048034934498,1.1438725647747847,0.1737089201877934,,5.667851984683118,,,1.1438725647747847,1.1438725647747847,4.58,5.667851984683118,4.641048034934498,4.641048034934498,discovery,True,7,7,False,False,2023
717508,2023-07-04,2023,NYY,BAL,8,4,12,7.0,103,81.9,4.2,286.0,1,1,0.984,9,False,9.0,-105.0,-115.0,6.5,2.5,0.7222222222222222,5.0,EARLY_HEAVY,1,0,0,2.5,3.0,4.49,3.656570155902005,0.9198970194080364,0.2262773722627737,5.370833333333334,4.041737781225756,1.4025748864344951,0.1929203539823009,4.132729385175799,4.5219814753698975,-0.8808333333333334,-0.3892520901940983,1.4025748864344951,1.1612359529212657,4.49,4.327355430272848,3.849153968563881,4.041737781225756,discovery,True,7,7,False,False,2023
717500,2023-07-04,2023,MIN,KCR,9,3,12,8.0,99,80.2,3.7,147.0,1,1,0.978,9,False,8.0,-115.0,-105.0,5.0,3.0,0.625,4.0,EARLY_HEAVY,1,0,0,1.0,4.0,4.333333333333333,3.507692307692308,1.505545305418162,0.2300884955752212,5.0813953488372094,4.2480549199084665,0.8218028421747051,0.1409043112513144,4.929460215224811,5.750248218547466,-0.7480620155038764,-0.8207880033226553,1.505545305418162,1.1636740737964335,4.333333333333333,5.339854216886138,3.877873613800388,4.2480549199084665,discovery,True,7,7,True,False,2023
717493,2023-07-05,2023,WSN,CIN,2,9,11,6.0,101,85.6,5.9,70.0,1,1,0.991,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,1.5,,,,,5.135294117647058,4.563115693012601,1.580541210134695,0.1604938271604938,,5.630615493005387,,,1.580541210134695,1.580541210134695,5.135294117647058,5.630615493005387,4.563115693012601,4.563115693012601,discovery,True,7,7,False,False,2023
717493,2023-07-05,2023,WSN,CIN,2,9,11,6.0,101,85.6,5.9,70.0,1,1,0.991,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,1.5,,,,,5.359999999999999,5.260530679933665,0.8937662903791918,0.2268431001890359,,5.630615493005387,,,0.8937662903791918,0.8937662903791918,5.359999999999999,5.630615493005387,5.260530679933665,5.260530679933665,discovery,True,7,7,False,False,2023
717493,2023-07-05,2023,WSN,CIN,2,9,11,6.0,101,85.6,5.9,70.0,1,1,0.991,9,False,9.0,-120.0,100.0,5.5,3.5,0.6111111111111112,5.0,EARLY_HEAVY,1,0,0,1.5,2.0,,,,,5.135294117647058,4.563115693012601,1.580541210134695,0.1604938271604938,,5.630615493005387,,,1.580541210134695,1.580541210134695,5.135294117647058,5.630615493005387,4.563115693012601,4.563115693012601,discovery,True,7,7,False,False,2023
717493,2023-07-05,2023,WSN,CIN,2,9,11,6.0,101,85.6,5.9,70.0,1,1,0.991,9,False,9.0,-120.0,100.0,5.5,3.5,0.6111111111111112,5.0,EARLY_HEAVY,1,0,0,1.5,2.0,,,,,5.359999999999999,5.260530679933665,0.8937662903791918,0.2268431001890359,,5.630615493005387,,,0.8937662903791918,0.8937662903791918,5.359999999999999,5.630615493005387,5.260530679933665,5.260530679933665,discovery,True,7,7,False,False,2023
717486,2023-07-05,2023,CLE,ATL,1,8,9,5.0,98,78.7,6.3,23.0,1,1,1.0,9,False,10.0,-105.0,-115.0,6.0,4.0,0.6,4.0,EARLY_HEAVY,0,1,0,0.0,-1.0,5.579545454545454,4.197963340122199,1.14761219149671,0.1546489563567362,5.066666666666666,7.081578947368422,1.616580753730952,0.1666666666666666,3.7218554191412174,3.932051258976772,0.5128787878787877,-0.2101958398355541,1.616580753730952,1.382096472613831,5.066666666666666,3.8269533390589943,5.63977114374531,7.081578947368422,discovery,True,7,7,False,False,2023
717481,2023-07-06,2023,WSN,CIN,4,5,9,3.0,101,81.5,1.7,23.0,1,1,1.0,10,False,9.5,-120.0,100.0,5.5,4.0,0.5789473684210527,6.0,EARLY_HEAVY,0,1,0,2.0,-0.5,,,,,4.989999999999999,4.068403473613895,1.2160847293529826,0.2585949177877429,,5.633872456007698,,,1.2160847293529826,1.2160847293529826,4.989999999999999,5.633872456007698,4.068403473613895,4.068403473613895,discovery,True,7,7,False,False,2023
717481,2023-07-06,2023,WSN,CIN,4,5,9,3.0,101,81.5,1.7,23.0,1,1,1.0,10,False,9.5,-120.0,100.0,5.5,4.0,0.5789473684210527,6.0,EARLY_HEAVY,0,1,0,2.0,-0.5,,,,,4.644444444444444,5.353110047846891,1.1727223788168186,0.1798941798941798,,5.633872456007698,,,1.1727223788168186,1.1727223788168186,4.644444444444444,5.633872456007698,5.353110047846891,5.353110047846891,discovery,True,7,7,False,False,2023
717476,2023-07-06,2023,DET,OAK,9,0,9,7.0,99,79.2,11.3,261.0,1,1,1.0,9,False,9.0,-105.0,-115.0,5.5,3.5,0.6111111111111112,2.0,EARLY_HEAVY,0,0,1,-1.5,0.0,5.490625,4.247239612976665,1.188753582810652,0.1975806451612903,5.366666666666667,5.995031055900621,0.5507570547286103,0.1571428571428571,4.536854418187143,6.9724038964537165,0.1239583333333325,-2.435549478266574,1.188753582810652,0.8697553187696312,5.366666666666667,5.75462915732043,5.121135334438643,5.995031055900621,discovery,True,7,7,False,False,2023
717457,2023-07-07,2023,DET,TOR,2,12,14,8.0,99,78.8,7.0,121.0,1,1,1.0,9,False,8.0,-110.0,-110.0,5.0,3.0,0.625,6.0,EARLY_HEAVY,1,0,0,3.0,6.0,4.535294117647059,4.626718547341116,1.232852980118974,0.201729106628242,5.665909090909091,3.897954271961493,1.4617516064589096,0.2134831460674157,4.517299011212199,5.264291175696949,-1.1306149732620323,-0.7469921644847499,1.4617516064589096,1.3473022932889418,4.535294117647059,4.890795093454574,4.262336409651304,4.626718547341116,discovery,True,7,7,False,False,2023
717465,2023-07-07,2023,WSN,TEX,2,7,9,5.0,101,84.9,0.9,315.0,1,1,1.0,9,False,9.5,-115.0,-105.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,0,1,0,0.0,-0.5,,,,,4.657692307692307,5.338728323699423,1.1193473373079783,0.1729323308270677,,5.316180539762182,,,1.1193473373079783,1.1193473373079783,4.657692307692307,5.316180539762182,5.338728323699423,5.338728323699423,discovery,True,7,7,False,False,2023
