game_pk,date,season,home_team,away_team,away_1st_runs,home_1st_runs,total_1st_runs,nrfi,yrfi,actual_total,actual_f5_total,home_score,away_score,venue_name,park_factor_runs,park_factor_hr,temperature,wind_speed,dome,closing_total,closing_f5_total
662390,2022-04-22,2022,OAK,TEX,0,0,0,1,0,9,6.0,1,8,Oakland Coliseum,95,95,56.2,10.9,0,7.5,
662549,2022-04-23,2022,WSN,SFG,1,0,1,0,1,7,7.0,2,5,Nationals Park,101,101,69.4,7.1,0,8.0,
661310,2022-04-23,2022,NYY,CLE,0,0,0,1,0,9,4.0,5,4,Yankee Stadium,103,103,57.0,3.7,0,7.5,
662848,2022-04-23,2022,DET,COL,0,4,4,0,1,13,5.0,13,0,Comerica Park,99,99,67.7,6.4,0,8.0,
663144,2022-04-23,2022,CHC,PIT,0,1,1,0,1,21,16.0,21,0,Wrigley Field,103,103,73.5,19.8,0,10.0,
661752,2022-04-23,2022,MIN,CHW,0,1,1,0,1,11,8.0,9,2,Target Field,99,99,76.0,22.6,0,8.5,
661620,2022-04-23,2022,PHI,MIL,0,1,1,0,1,8,7.0,3,5,Citizens Bank Park,104,104,62.2,5.8,0,8.0,
662389,2022-04-23,2022,OAK,TEX,0,0,0,1,0,2,0.0,0,2,Oakland Coliseum,95,95,62.1,7.4,0,7.0,
663100,2022-04-23,2022,CIN,STL,0,0,0,1,0,5,2.0,0,5,Great American Ball Park,107,107,81.6,11.8,0,8.5,
662875,2022-04-23,2022,HOU,TOR,1,2,3,0,1,5,3.0,2,3,Minute Maid Park,100,100,72.0,0.0,0,8.5,
661941,2022-04-23,2022,TBR,BOS,0,0,0,1,0,5,0.0,3,2,Tropicana Field,97,97,72.0,0.0,1,7.5,
661568,2022-04-23,2022,ATL,MIA,1,1,2,0,1,16,8.0,7,9,Truist Park,102,102,75.1,8.4,0,7.5,
663384,2022-04-23,2022,ARI,NYM,0,1,1,0,1,7,6.0,5,2,Chase Field,98,98,72.0,0.0,0,9.5,
662276,2022-04-23,2022,SDP,LAD,0,0,0,1,0,5,2.0,3,2,Petco Park,95,95,65.2,11.1,0,8.0,
661035,2022-04-23,2022,LAA,BAL,2,1,3,0,1,9,4.0,4,5,Angel Stadium,97,97,70.3,9.6,0,8.5,
662191,2022-04-23,2022,SEA,KCR,1,2,3,0,1,20,9.0,13,7,T-Mobile Park,94,94,58.5,1.1,0,7.5,
662849,2022-04-23,2022,DET,COL,1,0,1,0,1,5,3.0,2,3,Comerica Park,99,99,73.3,10.7,0,,
662853,2022-04-24,2022,DET,COL,1,0,1,0,1,8,7.0,2,6,Comerica Park,99,99,75.1,18.7,0,9.0,
661931,2022-04-24,2022,TBR,BOS,2,0,2,0,1,7,5.0,5,2,Tropicana Field,97,97,72.0,0.0,1,7.5,
662539,2022-04-24,2022,WSN,SFG,2,1,3,0,1,15,8.0,3,12,Nationals Park,101,101,75.7,5.6,0,8.5,
661590,2022-04-24,2022,ATL,MIA,0,0,0,1,0,9,3.0,4,5,Truist Park,102,102,73.8,6.4,0,8.5,
661317,2022-04-24,2022,NYY,CLE,0,2,2,0,1,12,6.0,10,2,Yankee Stadium,103,103,60.8,9.5,0,7.0,
663111,2022-04-24,2022,CIN,STL,0,2,2,0,1,5,3.0,4,1,Great American Ball Park,107,107,78.4,15.0,0,8.5,
662921,2022-04-24,2022,HOU,TOR,0,0,0,1,0,15,7.0,8,7,Minute Maid Park,100,100,72.0,0.0,0,8.5,
661781,2022-04-24,2022,MIN,CHW,1,0,1,0,1,10,3.0,6,4,Target Field,99,99,47.7,18.4,0,7.5,
663166,2022-04-24,2022,CHC,PIT,0,2,2,0,1,7,6.0,3,4,Wrigley Field,103,103,68.3,22.6,0,10.0,
661033,2022-04-24,2022,LAA,BAL,0,6,6,0,1,13,9.0,7,6,Angel Stadium,97,97,88.8,8.6,0,9.5,
662388,2022-04-24,2022,OAK,TEX,0,0,0,1,0,2,2.0,2,0,Oakland Coliseum,95,95,61.7,6.0,0,7.5,
663361,2022-04-24,2022,ARI,NYM,1,0,1,0,1,8,2.0,2,6,Chase Field,98,98,72.0,0.0,0,8.0,
662274,2022-04-24,2022,SDP,LAD,1,0,1,0,1,12,9.0,2,10,Petco Park,95,95,78.3,12.7,0,7.0,
662188,2022-04-24,2022,SEA,KCR,0,2,2,0,1,9,4.0,5,4,T-Mobile Park,94,94,60.5,5.4,0,8.0,
661640,2022-04-24,2022,PHI,MIL,0,0,0,1,0,1,0.0,0,1,Citizens Bank Park,104,104,60.5,7.8,0,8.0,
661210,2022-04-25,2022,MIL,SFG,0,0,0,1,0,6,1.0,2,4,American Family Field,102,102,72.0,0.0,0,7.0,
661639,2022-04-25,2022,PHI,COL,1,0,1,0,1,10,6.0,8,2,Citizens Bank Park,104,104,58.5,9.1,0,8.5,
661760,2022-04-25,2022,TOR,BOS,0,0,0,1,0,8,1.0,6,2,Rogers Centre,105,105,72.0,0.0,0,8.0,
662008,2022-04-25,2022,STL,NYM,0,0,0,1,0,7,0.0,2,5,Busch Stadium,97,97,57.8,11.5,0,6.5,
661979,2022-04-25,2022,TEX,HOU,0,0,0,1,0,8,2.0,6,2,Globe Life Field,107,107,72.0,0.0,0,8.5,
661034,2022-04-25,2022,LAA,CLE,0,0,0,1,0,3,1.0,3,0,Angel Stadium,97,97,82.9,9.6,0,8.0,
663382,2022-04-25,2022,ARI,LAD,2,0,2,0,1,4,3.0,0,4,Chase Field,98,98,72.0,0.0,0,9.0,
662297,2022-04-26,2022,PIT,MIL,2,0,2,0,1,20,8.0,8,12,PNC Park,101,101,55.0,9.4,0,7.0,
663079,2022-04-26,2022,CIN,SDP,0,0,0,1,0,15,14.0,6,9,Great American Ball Park,107,107,54.0,12.0,0,7.5,
661929,2022-04-26,2022,TBR,SEA,0,0,0,1,0,12,7.0,4,8,Tropicana Field,97,97,72.0,0.0,1,7.0,
661567,2022-04-26,2022,PHI,COL,0,0,0,1,0,13,7.0,10,3,Citizens Bank Park,104,104,65.2,7.3,0,8.0,
662540,2022-04-26,2022,WSN,MIA,0,0,0,1,0,7,4.0,2,5,Nationals Park,101,101,63.2,7.6,0,7.5,
661309,2022-04-26,2022,NYY,BAL,0,0,0,1,0,20,6.0,12,8,Yankee Stadium,103,103,59.0,5.2,0,7.5,
661758,2022-04-26,2022,TOR,BOS,0,0,0,1,0,11,3.0,6,5,Rogers Centre,105,105,72.0,0.0,0,8.0,
661536,2022-04-26,2022,CHW,KCR,0,0,0,1,0,6,2.0,0,6,Guaranteed Rate Field,100,100,50.9,18.5,0,8.5,
661589,2022-04-26,2022,ATL,CHC,0,0,0,1,0,4,4.0,3,1,Truist Park,102,102,65.6,10.4,0,7.5,
661733,2022-04-26,2022,MIN,DET,0,0,0,1,0,9,3.0,5,4,Target Field,99,99,41.5,7.4,0,7.0,
662007,2022-04-26,2022,STL,NYM,0,0,0,1,0,3,2.0,0,3,Busch Stadium,97,97,57.6,6.5,0,7.0,
661980,2022-04-26,2022,TEX,HOU,0,0,0,1,0,6,5.0,1,5,Globe Life Field,107,107,72.0,0.0,0,9.5,
661032,2022-04-26,2022,LAA,CLE,0,0,0,1,0,5,4.0,4,1,Angel Stadium,97,97,68.0,8.4,0,7.5,
663383,2022-04-26,2022,ARI,LAD,3,0,3,0,1,8,6.0,5,3,Chase Field,98,98,72.0,0.0,0,9.5,
662086,2022-04-26,2022,SFG,OAK,0,0,0,1,0,10,6.0,8,2,Oracle Park,96,96,57.1,16.9,0,6.5,
662048,2022-04-27,2022,STL,NYM,0,1,1,0,1,15,12.0,10,5,Busch Stadium,97,97,66.7,8.6,0,7.0,
661533,2022-04-27,2022,CHW,KCR,0,0,0,1,0,10,3.0,7,3,Guaranteed Rate Field,100,100,35.9,14.2,0,7.0,
663393,2022-04-27,2022,ARI,LAD,0,0,0,1,0,4,1.0,3,1,Chase Field,98,98,72.0,0.0,0,8.0,
662289,2022-04-27,2022,PIT,MIL,0,0,0,1,0,4,0.0,1,3,PNC Park,101,101,41.1,13.4,0,7.5,
663148,2022-04-27,2022,CIN,SDP,0,0,0,1,0,13,7.0,5,8,Great American Ball Park,107,107,58.0,7.9,0,8.5,
661909,2022-04-27,2022,TBR,SEA,0,1,1,0,1,5,3.0,3,2,Tropicana Field,97,97,72.0,0.0,1,7.5,
661638,2022-04-27,2022,PHI,COL,0,1,1,0,1,10,6.0,7,3,Citizens Bank Park,104,104,51.1,15.6,0,8.5,
662546,2022-04-27,2022,WSN,MIA,0,0,0,1,0,3,2.0,1,2,Nationals Park,101,101,54.6,13.3,0,7.0,
661306,2022-04-27,2022,NYY,BAL,0,2,2,0,1,7,2.0,5,2,Yankee Stadium,103,103,49.7,16.1,0,8.5,
661757,2022-04-27,2022,TOR,BOS,1,0,1,0,1,8,2.0,1,7,Rogers Centre,105,105,72.0,0.0,0,8.5,
661552,2022-04-27,2022,ATL,CHC,0,0,0,1,0,9,4.0,3,6,Truist Park,102,102,71.8,5.8,0,8.5,
661739,2022-04-27,2022,MIN,DET,0,0,0,1,0,5,4.0,5,0,Target Field,99,99,48.7,9.9,0,7.0,
661964,2022-04-27,2022,TEX,HOU,1,0,1,0,1,7,6.0,3,4,Globe Life Field,107,107,72.0,0.0,0,8.5,
663439,2022-04-27,2022,LAA,CLE,2,2,4,0,1,14,9.0,9,5,Angel Stadium,97,97,64.6,8.1,0,7.5,
662066,2022-04-27,2022,SFG,OAK,1,0,1,0,1,1,1.0,0,1,Oracle Park,96,96,55.1,18.8,0,7.0,
663078,2022-04-28,2022,CIN,SDP,1,0,1,0,1,12,3.0,5,7,Great American Ball Park,107,107,52.7,7.2,0,8.0,
662295,2022-04-28,2022,PIT,MIL,1,0,1,0,1,5,1.0,2,3,PNC Park,101,101,44.3,4.6,0,7.0,
661641,2022-04-28,2022,PHI,COL,0,0,0,1,0,8,3.0,7,1,Citizens Bank Park,104,104,52.2,16.1,0,7.0,
662538,2022-04-28,2022,WSN,MIA,0,1,1,0,1,5,2.0,2,3,Nationals Park,101,101,51.6,11.7,0,7.5,
661305,2022-04-28,2022,NYY,BAL,0,0,0,1,0,15,6.0,10,5,Yankee Stadium,103,103,52.2,19.6,0,8.0,
661908,2022-04-28,2022,TBR,SEA,1,0,1,0,1,3,2.0,2,1,Tropicana Field,97,97,72.0,0.0,1,7.5,
661729,2022-04-28,2022,MIN,DET,0,0,0,1,0,8,7.0,7,1,Target Field,99,99,50.4,10.8,0,7.0,
661912,2022-04-28,2022,TEX,HOU,0,0,0,1,0,5,0.0,2,3,Globe Life Field,107,107,72.0,0.0,0,8.0,
661532,2022-04-28,2022,CHW,KCR,1,0,1,0,1,7,2.0,2,5,Guaranteed Rate Field,100,100,45.4,12.9,0,6.5,
661827,2022-04-28,2022,TOR,BOS,0,0,0,1,0,1,1.0,1,0,Rogers Centre,105,105,72.0,0.0,0,7.0,
663432,2022-04-28,2022,LAA,CLE,0,0,0,1,0,5,4.0,4,1,Angel Stadium,97,97,68.0,11.6,0,9.0,
661551,2022-04-28,2022,ATL,CHC,0,1,1,0,1,6,3.0,5,1,Truist Park,102,102,73.8,2.4,0,8.0,
662047,2022-04-28,2022,STL,ARI,0,2,2,0,1,11,5.0,8,3,Busch Stadium,97,97,68.1,8.8,0,7.5,
662296,2022-04-29,2022,PIT,SDP,0,2,2,0,1,10,7.0,3,7,PNC Park,101,101,59.8,3.1,0,7.5,
661390,2022-04-29,2022,MIA,SEA,0,2,2,0,1,14,11.0,8,6,loanDepot park,98,98,72.0,0.0,0,8.0,
663337,2022-04-29,2022,BAL,BOS,0,0,0,1,0,4,3.0,1,3,Oriole Park at Camden Yards,106,106,59.0,4.5,0,8.5,
661826,2022-04-29,2022,TOR,HOU,1,0,1,0,1,18,9.0,7,11,Rogers Centre,105,105,72.0,0.0,0,8.5,
661907,2022-04-29,2022,TBR,MIN,0,4,4,0,1,7,7.0,6,1,Tropicana Field,97,97,72.0,0.0,1,8.0,
662592,2022-04-29,2022,NYM,PHI,0,0,0,1,0,3,2.0,3,0,Citi Field,94,94,55.8,11.7,0,7.0,
661535,2022-04-29,2022,CHW,LAA,2,1,3,0,1,6,3.0,1,5,Guaranteed Rate Field,100,100,54.8,16.3,0,7.0,
661911,2022-04-29,2022,TEX,ATL,2,0,2,0,1,9,6.0,3,6,Globe Life Field,107,107,72.0,0.0,0,9.0,
662741,2022-04-29,2022,KCR,NYY,3,1,4,0,1,14,5.0,2,12,Kauffman Stadium,100,100,71.7,13.3,0,8.5,
661209,2022-04-29,2022,MIL,CHC,0,0,0,1,0,12,7.0,11,1,American Family Field,102,102,72.0,0.0,0,7.5,
662037,2022-04-29,2022,STL,ARI,0,1,1,0,1,8,3.0,2,6,Busch Stadium,97,97,67.4,14.9,0,7.5,
663009,2022-04-29,2022,COL,CIN,0,0,0,1,0,14,5.0,10,4,Coors Field,117,117,54.8,20.7,0,10.5,
662405,2022-04-29,2022,OAK,CLE,1,4,5,0,1,17,11.0,8,9,Oakland Coliseum,95,95,62.1,7.7,0,6.5,
662699,2022-04-29,2022,LAD,DET,0,2,2,0,1,6,6.0,5,1,Dodger Stadium,95,95,64.8,7.2,0,8.0,
662081,2022-04-29,2022,SFG,WSN,1,0,1,0,1,18,8.0,4,14,Oracle Park,96,96,58.4,11.9,0,7.5,
662036,2022-04-30,2022,STL,ARI,0,0,0,1,0,2,0.0,0,2,Busch Stadium,97,97,73.4,18.7,0,7.0,
661825,2022-04-30,2022,TOR,HOU,0,1,1,0,1,3,3.0,2,1,Rogers Centre,105,105,72.0,0.0,0,8.0,
662084,2022-04-30,2022,SFG,WSN,0,0,0,1,0,12,6.0,9,3,Oracle Park,96,96,61.2,24.2,0,7.5,
661534,2022-04-30,2022,CHW,LAA,0,1,1,0,1,4,4.0,4,0,Guaranteed Rate Field,100,100,67.6,18.2,0,9.0,
662393,2022-04-30,2022,OAK,CLE,0,0,0,1,0,4,2.0,1,3,Oakland Coliseum,95,95,66.5,14.6,0,6.5,
661906,2022-04-30,2022,TBR,MIN,1,0,1,0,1,10,2.0,1,9,Tropicana Field,97,97,72.0,0.0,1,7.5,
661389,2022-04-30,2022,MIA,SEA,0,0,0,1,0,4,4.0,3,1,loanDepot park,98,98,72.0,0.0,0,7.5,
662288,2022-04-30,2022,PIT,SDP,0,1,1,0,1,13,6.0,7,6,PNC Park,101,101,64.6,4.3,0,7.5,
663364,2022-04-30,2022,BAL,BOS,1,0,1,0,1,3,1.0,2,1,Oriole Park at Camden Yards,106,106,58.5,6.1,0,8.0,
661901,2022-04-30,2022,TEX,ATL,0,1,1,0,1,4,4.0,3,1,Globe Life Field,107,107,72.0,0.0,0,9.0,
662591,2022-04-30,2022,NYM,PHI,0,0,0,1,0,5,1.0,1,4,Citi Field,94,94,57.7,3.6,0,7.5,
662797,2022-04-30,2022,KCR,NYY,0,0,0,1,0,3,3.0,0,3,Kauffman Stadium,100,100,62.1,16.5,0,8.0,
661208,2022-04-30,2022,MIL,CHC,0,3,3,0,1,10,7.0,9,1,American Family Field,102,102,72.0,0.0,0,8.0,
663008,2022-04-30,2022,COL,CIN,1,0,1,0,1,7,2.0,4,3,Coors Field,117,117,64.0,6.0,0,11.0,
662698,2022-04-30,2022,LAD,DET,0,1,1,0,1,6,2.0,1,5,Dodger Stadium,95,95,64.7,5.7,0,7.5,
663363,2022-05-01,2022,BAL,BOS,0,0,0,1,0,14,4.0,9,5,Oriole Park at Camden Yards,106,106,62.2,10.6,0,8.5,
661905,2022-05-01,2022,TBR,MIN,5,0,5,0,1,12,6.0,3,9,Tropicana Field,97,97,72.0,0.0,1,7.5,
662293,2022-05-01,2022,PIT,SDP,0,0,0,1,0,7,1.0,2,5,PNC Park,101,101,67.2,7.6,0,7.5,
661824,2022-05-01,2022,TOR,HOU,0,0,0,1,0,5,0.0,3,2,Rogers Centre,105,105,72.0,0.0,0,7.5,
661365,2022-05-01,2022,MIA,SEA,0,0,0,1,0,10,2.0,3,7,loanDepot park,98,98,72.0,0.0,0,7.0,
661531,2022-05-01,2022,CHW,LAA,1,0,1,0,1,11,4.0,5,6,Guaranteed Rate Field,100,100,55.7,22.1,0,8.5,
662691,2022-05-01,2022,KCR,NYY,1,0,1,0,1,10,7.0,4,6,Kauffman Stadium,100,100,63.6,11.4,0,8.0,
661216,2022-05-01,2022,MIL,CHC,0,0,0,1,0,2,1.0,0,2,American Family Field,102,102,72.0,0.0,0,6.5,
661988,2022-05-01,2022,STL,ARI,1,0,1,0,1,12,5.0,7,5,Busch Stadium,97,97,65.6,16.2,0,8.0,
661935,2022-05-01,2022,TEX,ATL,0,1,1,0,1,10,9.0,7,3,Globe Life Field,107,107,72.0,0.0,0,9.0,
663007,2022-05-01,2022,COL,CIN,0,6,6,0,1,11,10.0,10,1,Coors Field,117,117,59.3,9.4,0,10.5,
662106,2022-05-01,2022,SFG,WSN,5,0,5,0,1,16,5.0,5,11,Oracle Park,96,96,59.5,18.9,0,7.5,
662397,2022-05-01,2022,OAK,CLE,0,0,0,1,0,10,6.0,3,7,Oakland Coliseum,95,95,64.6,11.1,0,7.5,
662716,2022-05-01,2022,LAD,DET,0,1,1,0,1,9,4.0,6,3,Dodger Stadium,95,95,72.9,10.2,0,7.5,
662579,2022-05-01,2022,NYM,PHI,0,0,0,1,0,16,9.0,10,6,Citi Field,94,94,53.0,7.6,0,6.5,
662009,2022-05-02,2022,STL,KCR,0,1,1,0,1,1,1.0,1,0,Busch Stadium,97,97,63.9,5.2,0,7.0,
661526,2022-05-02,2022,CHW,LAA,0,2,2,0,1,3,2.0,3,0,Guaranteed Rate Field,100,100,54.0,6.3,0,7.5,
661362,2022-05-02,2022,MIA,ARI,2,0,2,0,1,9,4.0,4,5,loanDepot park,98,98,72.0,0.0,0,6.5,
663362,2022-05-02,2022,BAL,MIN,0,0,0,1,0,3,2.0,1,2,Oriole Park at Camden Yards,106,106,72.8,3.3,0,7.5,
661823,2022-05-02,2022,TOR,NYY,0,0,0,1,0,5,4.0,2,3,Rogers Centre,105,105,72.0,0.0,0,8.5,
662578,2022-05-02,2022,NYM,ATL,0,0,0,1,0,7,3.0,2,5,Citi Field,94,94,54.0,8.4,0,7.0,
662920,2022-05-02,2022,HOU,SEA,0,0,0,1,0,3,1.0,3,0,Minute Maid Park,100,100,72.0,0.0,0,9.0,
662387,2022-05-02,2022,OAK,TBR,1,0,1,0,1,7,7.0,1,6,Oakland Coliseum,95,95,60.7,8.9,0,6.5,
662569,2022-05-03,2022,NYM,ATL,0,2,2,0,1,9,9.0,5,4,Citi Field,94,94,63.0,6.7,0,7.5,
661364,2022-05-03,2022,MIA,ARI,0,0,0,1,0,9,5.0,4,5,loanDepot park,98,98,72.0,0.0,0,7.0,
661635,2022-05-03,2022,PHI,TEX,2,3,5,0,1,10,6.0,4,6,Citizens Bank Park,104,104,64.5,10.6,0,8.0,
663463,2022-05-03,2022,BAL,MIN,0,0,0,1,0,9,4.0,2,7,Oriole Park at Camden Yards,106,106,64.1,13.5,0,7.0,
661796,2022-05-03,2022,TOR,NYY,0,0,0,1,0,10,1.0,1,9,Rogers Centre,105,105,72.0,0.0,0,7.5,
663237,2022-05-03,2022,BOS,LAA,0,0,0,1,0,4,2.0,4,0,Fenway Park,104,104,48.4,6.5,0,8.5,
663165,2022-05-03,2022,CHC,CHW,0,0,0,1,0,4,3.0,1,3,Wrigley Field,103,103,44.0,26.0,0,6.5,
661200,2022-05-03,2022,MIL,CIN,0,0,0,1,0,9,7.0,6,3,American Family Field,102,102,72.0,0.0,0,7.0,
662919,2022-05-03,2022,HOU,SEA,0,0,0,1,0,4,1.0,4,0,Minute Maid Park,100,100,72.0,0.0,0,8.5,
662690,2022-05-03,2022,KCR,STL,0,0,0,1,0,8,2.0,7,1,Kauffman Stadium,100,100,54.0,6.2,0,7.0,
662994,2022-05-03,2022,COL,WSN,0,0,0,1,0,12,8.0,2,10,Coors Field,117,117,53.8,7.6,0,10.5,
662386,2022-05-03,2022,OAK,TBR,1,5,6,0,1,17,8.0,7,10,Oakland Coliseum,95,95,63.9,7.8,0,7.0,
662708,2022-05-03,2022,LAD,SFG,0,0,0,1,0,4,2.0,3,1,Dodger Stadium,95,95,64.0,8.6,0,7.0,
662459,2022-05-03,2022,NYM,ATL,0,2,2,0,1,3,2.0,3,0,Citi Field,94,94,63.0,6.7,0,,
661363,2022-05-04,2022,MIA,ARI,0,1,1,0,1,15,8.0,7,8,loanDepot park,98,98,72.0,0.0,0,7.5,
662838,2022-05-04,2022,DET,PIT,0,0,0,1,0,5,5.0,3,2,Comerica Park,99,99,58.1,14.7,0,7.5,
663067,2022-05-04,2022,CLE,SDP,1,0,1,0,1,9,6.0,4,5,Progressive Field,98,98,48.4,11.7,0,7.0,
662739,2022-05-04,2022,KCR,STL,5,0,5,0,1,10,5.0,0,10,Kauffman Stadium,100,100,55.8,9.9,0,7.5,
662577,2022-05-04,2022,NYM,ATL,0,0,0,1,0,11,0.0,2,9,Citi Field,94,94,60.2,3.3,0,7.0,
662835,2022-05-04,2022,HOU,SEA,0,1,1,0,1,9,5.0,7,2,Minute Maid Park,100,100,72.0,0.0,0,8.0,
662382,2022-05-04,2022,OAK,TBR,0,0,0,1,0,3,0.0,0,3,Oakland Coliseum,95,95,69.2,5.2,0,7.0,
661634,2022-05-04,2022,PHI,TEX,0,0,0,1,0,3,0.0,1,2,Citizens Bank Park,104,104,72.2,4.4,0,8.0,
663462,2022-05-04,2022,BAL,MIN,0,0,0,1,0,13,13.0,9,4,Oriole Park at Camden Yards,106,106,67.7,4.7,0,7.5,
661795,2022-05-04,2022,TOR,NYY,0,0,0,1,0,3,3.0,2,1,Rogers Centre,105,105,72.0,0.0,0,8.5,
663248,2022-05-04,2022,BOS,LAA,0,0,0,1,0,15,5.0,5,10,Fenway Park,104,104,53.8,3.7,0,8.5,
663164,2022-05-04,2022,CHC,CHW,1,0,1,0,1,7,6.0,3,4,Wrigley Field,103,103,45.1,8.5,0,6.5,
661197,2022-05-04,2022,MIL,CIN,2,2,4,0,1,22,10.0,18,4,American Family Field,102,102,72.0,0.0,0,8.0,
662993,2022-05-04,2022,COL,WSN,0,0,0,1,0,7,7.0,5,2,Coors Field,117,117,46.0,2.1,0,10.5,
662707,2022-05-04,2022,LAD,SFG,0,0,0,1,0,10,3.0,9,1,Dodger Stadium,95,95,68.9,6.7,0,7.5,
662839,2022-05-04,2022,DET,PIT,0,0,0,1,0,9,4.0,2,7,Comerica Park,99,99,58.1,14.7,0,,
663068,2022-05-04,2022,CLE,SDP,3,0,3,0,1,11,4.0,6,5,Progressive Field,98,98,48.4,11.7,0,,
663227,2022-05-05,2022,BOS,LAA,0,0,0,1,0,8,0.0,0,8,Fenway Park,104,104,63.3,4.8,0,7.5,
661204,2022-05-05,2022,MIL,CIN,3,3,6,0,1,15,13.0,10,5,American Family Field,102,102,72.0,0.0,0,7.5,
663013,2022-05-05,2022,COL,WSN,2,0,2,0,1,16,11.0,9,7,Coors Field,117,117,64.3,7.6,0,10.5,
663066,2022-05-05,2022,CLE,TOR,2,0,2,0,1,11,8.0,6,5,Progressive Field,98,98,52.3,11.2,0,8.0,
661619,2022-05-05,2022,PHI,NYM,0,4,4,0,1,15,7.0,7,8,Citizens Bank Park,104,104,71.4,4.1,0,8.5,
661341,2022-05-05,2022,BAL,MIN,0,0,0,1,0,8,6.0,5,3,Oriole Park at Camden Yards,106,106,65.0,6.3,0,8.5,
662816,2022-05-05,2022,HOU,DET,0,1,1,0,1,5,2.0,3,2,Minute Maid Park,100,100,72.0,0.0,0,8.5,
662189,2022-05-05,2022,SEA,TBR,0,0,0,1,0,7,5.0,3,4,T-Mobile Park,94,94,50.0,6.1,0,7.0,
662262,2022-05-05,2022,SDP,MIA,0,1,1,0,1,3,3.0,2,1,Petco Park,95,95,66.4,8.7,0,7.0,
662105,2022-05-05,2022,SFG,STL,0,0,0,1,0,8,4.0,1,7,Oracle Park,96,96,55.1,16.0,0,7.0,
663224,2022-05-06,2022,BOS,CHW,0,0,0,1,0,6,4.0,2,4,Fenway Park,104,104,56.0,6.5,0,8.5,
661541,2022-05-06,2022,ATL,MIL,2,0,2,0,1,9,4.0,3,6,Truist Park,102,102,75.5,15.7,0,8.5,
662815,2022-05-06,2022,HOU,DET,0,0,0,1,0,5,5.0,3,2,Minute Maid Park,100,100,72.0,0.0,0,8.0,
661775,2022-05-06,2022,MIN,OAK,0,0,0,1,0,3,2.0,2,1,Target Field,99,99,64.9,4.6,0,7.5,
663431,2022-05-06,2022,LAA,WSN,0,1,1,0,1,3,3.0,3,0,Angel Stadium,97,97,70.8,8.6,0,,
663360,2022-05-06,2022,ARI,COL,1,0,1,0,1,5,2.0,4,1,Chase Field,98,98,72.0,0.0,0,8.5,
662187,2022-05-06,2022,SEA,TBR,0,2,2,0,1,15,8.0,7,8,T-Mobile Park,94,94,51.6,6.0,0,7.0,
662272,2022-05-06,2022,SDP,MIA,0,1,1,0,1,5,3.0,3,2,Petco Park,95,95,64.1,6.9,0,6.5,
662103,2022-05-06,2022,SFG,STL,0,0,0,1,0,5,4.0,2,3,Oracle Park,96,96,56.2,13.1,0,7.0,
663089,2022-05-07,2022,CIN,PIT,0,2,2,0,1,11,3.0,9,2,Great American Ball Park,107,107,56.0,15.1,0,8.5,
663162,2022-05-07,2022,CHC,LAD,1,0,1,0,1,7,4.0,0,7,Wrigley Field,103,103,51.3,12.3,0,6.5,
663056,2022-05-07,2022,CLE,TOR,0,0,0,1,0,11,8.0,3,8,Progressive Field,98,98,52.6,21.9,0,7.5,
661701,2022-05-07,2022,MIN,OAK,0,0,0,1,0,1,0.0,1,0,Target Field,99,99,67.6,12.2,0,7.5,
662796,2022-05-07,2022,HOU,DET,0,0,0,1,0,5,3.0,3,2,Minute Maid Park,100,100,72.0,0.0,0,8.0,
663226,2022-05-07,2022,BOS,CHW,0,0,0,1,0,4,1.0,1,3,Fenway Park,104,104,47.0,18.0,0,8.0,
662102,2022-05-07,2022,SFG,STL,1,4,5,0,1,20,13.0,13,7,Oracle Park,96,96,60.2,24.5,0,7.0,
661540,2022-05-07,2022,ATL,MIL,0,0,0,1,0,5,1.0,3,2,Truist Park,102,102,67.2,13.1,0,7.0,
663359,2022-05-07,2022,ARI,COL,0,0,0,1,0,5,0.0,1,4,Chase Field,98,98,72.0,0.0,0,9.0,
662261,2022-05-07,2022,SDP,MIA,0,0,0,1,0,8,3.0,0,8,Petco Park,95,95,64.9,13.0,0,7.0,
663430,2022-05-07,2022,LAA,WSN,1,0,1,0,1,10,9.0,3,7,Angel Stadium,97,97,67.1,10.1,0,8.5,
662159,2022-05-07,2022,SEA,TBR,0,0,0,1,0,10,3.0,2,8,T-Mobile Park,94,94,48.3,10.9,0,7.0,
663070,2022-05-07,2022,CIN,PIT,4,2,6,0,1,13,12.0,5,8,Great American Ball Park,107,107,61.0,12.5,0,,
663142,2022-05-07,2022,CHC,LAD,0,1,1,0,1,8,6.0,2,6,Wrigley Field,103,103,49.8,11.3,0,,
663057,2022-05-07,2022,CLE,TOR,1,3,4,0,1,10,7.0,8,2,Progressive Field,98,98,52.6,21.9,0,,
663278,2022-05-08,2022,BOS,CHW,0,0,0,1,0,5,3.0,2,3,Fenway Park,104,104,50.8,18.3,0,,
661626,2022-05-08,2022,PHI,NYM,0,1,1,0,1,5,3.0,3,2,Citizens Bank Park,104,104,52.8,16.5,0,8.0,
661307,2022-05-08,2022,BAL,KCR,0,0,0,1,0,10,5.0,4,6,Oriole Park at Camden Yards,106,106,54.0,14.0,0,7.5,
661302,2022-05-08,2022,NYY,TEX,0,0,0,1,0,3,0.0,2,1,Yankee Stadium,103,103,53.1,17.3,0,7.0,
661550,2022-05-08,2022,ATL,MIL,0,0,0,1,0,11,9.0,9,2,Truist Park,102,102,62.9,7.9,0,8.0,
